DMV ID,DMV Snapshot (Date),Registration Valid Date,ZIP Code,VIN Prefix,Registration Expiration Date,VIN Model Year,Make,Model,Model Year
3,DMV Direct (1/27/2020),9/3/2019,48154,3FA6P0SU,,H,Ford,Fusion Energi,2017
3,DMV Direct (1/27/2020),9/3/2019,48197,1G1RB6S5,,K,Chevrolet,Volt,2019
3,DMV Direct (1/27/2020),9/3/2019,48168,5YJXCBE2,,K,Tesla,Model X,2019
3,DMV Direct (1/27/2020),9/1/2019,48823,1G1RA6S5,,H,Chevrolet,Volt,2017
3,DMV Direct (1/27/2020),8/30/2019,49505,2C4RC1N7,,J,Chrysler,Pacifica,2018
3,DMV Direct (1/27/2020),8/30/2019,48170,5YJ3E1EA,,K,Tesla,Model 3,2019
3,DMV Direct (1/27/2020),8/30/2019,48346,1G1FZ6S0,,K,Chevrolet,Bolt EV,2019
3,DMV Direct (1/27/2020),8/30/2019,48083,1G1FX6S0,,H,Chevrolet,Bolt EV,2017
3,DMV Direct (1/27/2020),8/30/2019,48509,3FA6P0SU,,F,Ford,Fusion Energi,2015
3,DMV Direct (1/27/2020),8/30/2019,49085,1N4AZ0CP,,D,Nissan,Leaf,2013
3,DMV Direct (1/27/2020),8/30/2019,48336,1G1RD6E4,,C,Chevrolet,Volt,2012
3,DMV Direct (1/27/2020),8/30/2019,48192,1G1RA6E4,,D,Chevrolet,Volt,2013
3,DMV Direct (1/27/2020),8/30/2019,48892,JA3215H1,,C,Mitsubishi,i,2012
3,DMV Direct (1/27/2020),8/30/2019,48198,WP1AE2A2,,G,Porsche,Cayenne S E-Hybrid,2016
3,DMV Direct (1/27/2020),8/30/2019,48223,1G1RA6E4,,D,Chevrolet,Volt,2013
3,DMV Direct (1/27/2020),8/30/2019,48331,3FA6P0SU,,K,Ford,Fusion Energi,2019
3,DMV Direct (1/27/2020),8/30/2019,48837,5YJ3E1EA,,J,Tesla,Model 3,2018
3,DMV Direct (1/27/2020),8/30/2019,48176,5YJ3E1EB,,J,Tesla,Model 3,2018
3,DMV Direct (1/27/2020),8/30/2019,49640,5YJSA1E2,,J,Tesla,Model S,2018
3,DMV Direct (1/27/2020),8/30/2019,48842,1G1RA6S5,,J,Chevrolet,Volt,2018
3,DMV Direct (1/27/2020),8/30/2019,48911,3FA6P0SU,,F,Ford,Fusion Energi,2015
3,DMV Direct (1/27/2020),8/30/2019,48864,5YJ3E1EB,,J,Tesla,Model 3,2018
3,DMV Direct (1/27/2020),8/30/2019,49240,1G1RB6S5,,H,Chevrolet,Volt,2017
3,DMV Direct (1/27/2020),8/30/2019,48170,5YJ3E1EB,,J,Tesla,Model 3,2018
3,DMV Direct (1/27/2020),8/30/2019,49021,1G1RA6S5,,H,Chevrolet,Volt,2017
3,DMV Direct (1/27/2020),8/30/2019,49401,1G1RB6E4,,D,Chevrolet,Volt,2013
3,DMV Direct (1/27/2020),8/30/2019,48044,3FA6P0SU,,H,Ford,Fusion Energi,2017
3,DMV Direct (1/27/2020),8/30/2019,48220,1G1RD6E4,,D,Chevrolet,Volt,2013
3,DMV Direct (1/27/2020),8/30/2019,48103,1G1RA6S5,,H,Chevrolet,Volt,2017
3,DMV Direct (1/27/2020),8/30/2019,48327,1G1RD6E4,,C,Chevrolet,Volt,2012
3,DMV Direct (1/27/2020),8/30/2019,48415,1G1RC6E4,,D,Chevrolet,Volt,2013
3,DMV Direct (1/27/2020),8/30/2019,48302,5YJSA4S2,,F,Tesla,Model S,2015
3,DMV Direct (1/27/2020),8/30/2019,48640,5YJXCBE2,,K,Tesla,Model X,2019
3,DMV Direct (1/27/2020),8/30/2019,49009,5UXKT0C3,,H,BMW,X5,2017
3,DMV Direct (1/27/2020),8/30/2019,49233,3FA6P0PU,,G,Ford,Fusion Energi,2016
3,DMV Direct (1/27/2020),8/29/2019,49776,1G1RB6E4,,D,Chevrolet,Volt,2013
3,DMV Direct (1/27/2020),8/29/2019,48176,1G1RD6E4,,C,Chevrolet,Volt,2012
3,DMV Direct (1/27/2020),8/29/2019,49008,1G1RE6E4,,D,Chevrolet,Volt,2013
3,DMV Direct (1/27/2020),8/29/2019,49006,1G1RB6E4,,C,Chevrolet,Volt,2012
3,DMV Direct (1/27/2020),8/29/2019,48009,5YJXCBE2,,J,Tesla,Model X,2018
3,DMV Direct (1/27/2020),8/29/2019,48170,5YJXCBE2,,K,Tesla,Model X,2019
3,DMV Direct (1/27/2020),8/29/2019,48433,1G1RB6S5,,K,Chevrolet,Volt,2019
3,DMV Direct (1/27/2020),8/29/2019,49934,JA3215H1,,C,Mitsubishi,i,2012
3,DMV Direct (1/27/2020),8/29/2019,48069,1G1RD6S5,,J,Chevrolet,Volt,2018
3,DMV Direct (1/27/2020),8/29/2019,48848,1G1RB6S5,,G,Chevrolet,Volt,2016
3,DMV Direct (1/27/2020),8/29/2019,48150,3FA6P0SU,,K,Ford,Fusion Energi,2019
3,DMV Direct (1/27/2020),8/29/2019,48236,5YJSA1E1,,H,Tesla,Model S,2017
3,DMV Direct (1/27/2020),8/29/2019,48326,1G1RA6S5,,H,Chevrolet,Volt,2017
3,DMV Direct (1/27/2020),8/29/2019,48473,1G1RB6E4,,F,Chevrolet,Volt,2015
3,DMV Direct (1/27/2020),8/29/2019,48187,5YJ3E1EA,,J,Tesla,Model 3,2018
3,DMV Direct (1/27/2020),8/29/2019,48230,5YJSA1E2,,H,Tesla,Model S,2017
3,DMV Direct (1/27/2020),8/30/2019,48178,1G1RD6E4,,C,Chevrolet,Volt,2012
3,DMV Direct (1/27/2020),8/29/2019,48186,1G6RL1E4,,G,Cadillac,ELR,2016
3,DMV Direct (1/27/2020),8/29/2019,49423,1G1FX6S0,,H,Chevrolet,Bolt EV,2017
3,DMV Direct (1/27/2020),8/30/2019,49424,1G1RB6S5,,H,Chevrolet,Volt,2017
3,DMV Direct (1/27/2020),8/30/2019,48009,5YJSA1E4,,G,Tesla,Model S,2016
3,DMV Direct (1/27/2020),8/30/2019,49301,2C4RC1N7,,J,Chrysler,Pacifica,2018
3,DMV Direct (1/27/2020),8/30/2019,48616,5YJSA1H1,,E,Tesla,Model S,2014
3,DMV Direct (1/27/2020),8/29/2019,48840,JHMZC5F3,,J,Honda,Clarity Plug In,2018
3,DMV Direct (1/27/2020),8/29/2019,48370,1G1RA6S5,,J,Chevrolet,Volt,2018
3,DMV Direct (1/27/2020),8/29/2019,48114,1G1RB6E4,,D,Chevrolet,Volt,2013
3,DMV Direct (1/27/2020),8/29/2019,48322,3FA6P0PU,,J,Ford,Fusion Energi,2018
3,DMV Direct (1/27/2020),8/29/2019,48750,1G1RA6S5,,K,Chevrolet,Volt,2019
3,DMV Direct (1/27/2020),8/29/2019,48098,3FA6P0PU,,H,Ford,Fusion Energi,2017
3,DMV Direct (1/27/2020),8/29/2019,48070,2C4RC1N7,,J,Chrysler,Pacifica,2018
3,DMV Direct (1/27/2020),8/29/2019,48236,3FA6P0PU,,D,Ford,Fusion Energi,2013
3,DMV Direct (1/27/2020),8/30/2019,48212,KMHE24L3,,K,Hyundai,Sonata Plug In,2019
3,DMV Direct (1/27/2020),8/31/2019,48070,1FADP5EU,,H,Ford,C-Max Energi,2017
3,DMV Direct (1/27/2020),8/31/2019,48230,1G1FX6S0,,H,Chevrolet,Bolt EV,2017
3,DMV Direct (1/27/2020),8/31/2019,48382,1G6RS1E4,,E,Cadillac,ELR,2014
3,DMV Direct (1/27/2020),8/31/2019,48103,1G1RD6E4,,E,Chevrolet,Volt,2014
3,DMV Direct (1/27/2020),8/31/2019,48418,1G1RD6E4,,D,Chevrolet,Volt,2013
3,DMV Direct (1/27/2020),8/31/2019,48188,1FADP5FU,,H,Ford,C-Max Energi,2017
3,DMV Direct (1/27/2020),8/31/2019,48198,1FADP5CU,,G,Ford,C-Max Energi,2016
3,DMV Direct (1/27/2020),8/31/2019,48390,1FADP5FU,,H,Ford,C-Max Energi,2017
3,DMV Direct (1/27/2020),8/30/2019,48071,3FA6P0PU,,J,Ford,Fusion Energi,2018
3,DMV Direct (1/27/2020),8/30/2019,49230,1FADP5CU,,F,Ford,C-Max Energi,2015
3,DMV Direct (1/27/2020),8/30/2019,48763,1G1RA6S5,,K,Chevrolet,Volt,2019
3,DMV Direct (1/27/2020),8/31/2019,48331,5UXKT0C5,,J,BMW,X5,2018
3,DMV Direct (1/27/2020),8/31/2019,48438,5YJSA1E2,,H,Tesla,Model S,2017
3,DMV Direct (1/27/2020),8/31/2019,49085,1G1RD6E4,,C,Chevrolet,Volt,2012
3,DMV Direct (1/27/2020),8/31/2019,49441,3FA6P0SU,,G,Ford,Fusion Energi,2016
3,DMV Direct (1/27/2020),8/31/2019,48307,1FADP5CU,,D,Ford,C-Max Energi,2013
3,DMV Direct (1/27/2020),8/31/2019,48505,1G1RA6E4,,D,Chevrolet,Volt,2013
3,DMV Direct (1/27/2020),8/31/2019,48025,WA1VABGE,,K,Audi,e-tron,2019
3,DMV Direct (1/27/2020),8/31/2019,48821,1G1RB6E4,,D,Chevrolet,Volt,2013
3,DMV Direct (1/27/2020),8/31/2019,48375,5UXKT0C5,,G,BMW,X5,2016
3,DMV Direct (1/27/2020),9/1/2019,49009,5YJ3E1EB,,K,Tesla,Model 3,2019
3,DMV Direct (1/27/2020),9/1/2019,48168,3FA6P0PU,,G,Ford,Fusion Energi,2016
3,DMV Direct (1/27/2020),9/1/2019,48103,1G1FW6S0,,H,Chevrolet,Bolt EV,2017
3,DMV Direct (1/27/2020),8/31/2019,48103,1G1FX6S0,,H,Chevrolet,Bolt EV,2017
3,DMV Direct (1/27/2020),8/31/2019,48336,WAUTPBFF,,J,Audi,A3 Plug In,2018
3,DMV Direct (1/27/2020),8/31/2019,48307,1G1RA6S5,,H,Chevrolet,Volt,2017
3,DMV Direct (1/27/2020),8/31/2019,48108,5YJSA1E2,,H,Tesla,Model S,2017
3,DMV Direct (1/27/2020),8/31/2019,48033,1N4AZ0CP,,D,Nissan,Leaf,2013
3,DMV Direct (1/27/2020),8/31/2019,48165,WBY2Z2C3,,H,BMW,i8,2017
3,DMV Direct (1/27/2020),8/31/2019,48198,1FADP5EU,,H,Ford,C-Max Energi,2017
3,DMV Direct (1/27/2020),8/31/2019,48103,1G1RB6E4,,E,Chevrolet,Volt,2014
3,DMV Direct (1/27/2020),8/30/2019,48374,1G1RA6S5,,H,Chevrolet,Volt,2017
3,DMV Direct (1/27/2020),8/30/2019,48455,1G1FZ6S0,,K,Chevrolet,Bolt EV,2019
3,DMV Direct (1/27/2020),8/30/2019,48191,3FA6P0PU,,H,Ford,Fusion Energi,2017
3,DMV Direct (1/27/2020),8/30/2019,48130,LYVBR0DK,,K,Volvo,XC60 Plug In,2019
3,DMV Direct (1/27/2020),8/30/2019,49417,1G1RD6E4,,C,Chevrolet,Volt,2012
3,DMV Direct (1/27/2020),8/30/2019,48323,1G1RB6E4,,F,Chevrolet,Volt,2015
3,DMV Direct (1/27/2020),8/30/2019,49008,JTDKN3DP,,D,Toyota,Prius Plug-in,2013
3,DMV Direct (1/27/2020),8/30/2019,48168,5YJSA1E4,,G,Tesla,Model S,2016
3,DMV Direct (1/27/2020),8/30/2019,48170,1G1RB6S5,,H,Chevrolet,Volt,2017
3,DMV Direct (1/27/2020),8/30/2019,48322,3FA6P0SU,,H,Ford,Fusion Energi,2017
3,DMV Direct (1/27/2020),8/30/2019,49456,5ASAG474,,2,GEM,NEV,2002
3,DMV Direct (1/27/2020),8/30/2019,48197,3FA6P0SU,,J,Ford,Fusion Energi,2018
3,DMV Direct (1/27/2020),8/30/2019,48238,1G1FX6S0,,H,Chevrolet,Bolt EV,2017
3,DMV Direct (1/27/2020),8/30/2019,48746,5YJSA1E4,,K,Tesla,Model S,2019
3,DMV Direct (1/27/2020),8/30/2019,49503,1G1RB6E4,,D,Chevrolet,Volt,2013
3,DMV Direct (1/27/2020),8/30/2019,49548,1FADP5CU,,F,Ford,C-Max Energi,2015
3,DMV Direct (1/27/2020),8/30/2019,48326,1FADP5CU,,E,Ford,C-Max Energi,2014
3,DMV Direct (1/27/2020),8/30/2019,48451,1G1RB6S5,,H,Chevrolet,Volt,2017
3,DMV Direct (1/27/2020),8/30/2019,48348,WP0AD2A7,,F,Porsche,Panamera S E-Hybrid,2015
3,DMV Direct (1/27/2020),8/30/2019,48158,5YJSA1E4,,G,Tesla,Model S,2016
3,DMV Direct (1/27/2020),8/30/2019,48094,1G1RA6S5,,H,Chevrolet,Volt,2017
3,DMV Direct (1/27/2020),8/30/2019,49036,2C4RC1N7,,J,Chrysler,Pacifica,2018
3,DMV Direct (1/27/2020),8/30/2019,48165,1G1RH6E4,,C,Chevrolet,Volt,2012
3,DMV Direct (1/27/2020),8/30/2019,48322,5YJ3E1EA,,K,Tesla,Model 3,2019
3,DMV Direct (1/27/2020),8/30/2019,49316,1G1RA6E4,,F,Chevrolet,Volt,2015
3,DMV Direct (1/27/2020),8/30/2019,48763,1G1RD6E4,,B,Chevrolet,Volt,2011
3,DMV Direct (1/27/2020),8/30/2019,48170,1G1RD6E4,,D,Chevrolet,Volt,2013
3,DMV Direct (1/27/2020),8/30/2019,48306,JTDKN3DP,,D,Toyota,Prius Plug-in,2013
3,DMV Direct (1/27/2020),8/30/2019,48463,1G1RB6S5,,H,Chevrolet,Volt,2017
3,DMV Direct (1/27/2020),8/30/2019,48170,1G1RA6S5,,J,Chevrolet,Volt,2018
3,DMV Direct (1/27/2020),8/30/2019,48051,1FADP5CU,,F,Ford,C-Max Energi,2015
3,DMV Direct (1/27/2020),9/4/2019,48108,1G1RA6S5,,K,Chevrolet,Volt,2019
3,DMV Direct (1/27/2020),9/7/2019,48125,JHMZC5F3,,J,Honda,Clarity Plug In,2018
3,DMV Direct (1/27/2020),9/7/2019,48118,1N4AZ0CP,,F,Nissan,Leaf,2015
3,DMV Direct (1/27/2020),9/7/2019,48150,WDC0G5EB,,K,Mercedes,GLC 350e Hybrid,2019
3,DMV Direct (1/27/2020),9/7/2019,48071,JHMZC5F3,,J,Honda,Clarity Plug In,2018
3,DMV Direct (1/27/2020),9/7/2019,48329,5YJ3E1EB,,J,Tesla,Model 3,2018
3,DMV Direct (1/27/2020),9/7/2019,48357,WP1AE2AY,,K,Porsche,Cayenne S E-Hybrid,2019
3,DMV Direct (1/27/2020),9/7/2019,48071,KNDCM3LD,,J,Kia,Niro Plug In,2018
3,DMV Direct (1/27/2020),9/7/2019,49668,1G1RH6E4,,D,Chevrolet,Volt,2013
3,DMV Direct (1/27/2020),9/7/2019,48070,WP1AE2AY,,K,Porsche,Cayenne S E-Hybrid,2019
3,DMV Direct (1/27/2020),9/6/2019,48067,JTDKARFP,,H,Toyota,Prius Prime,2017
3,DMV Direct (1/27/2020),9/6/2019,48801,1G1RB6E4,,F,Chevrolet,Volt,2015
3,DMV Direct (1/27/2020),9/7/2019,48111,1G1RA6S5,,H,Chevrolet,Volt,2017
3,DMV Direct (1/27/2020),9/7/2019,48340,3C3CFFGE,,D,Fiat,500e,2013
3,DMV Direct (1/27/2020),9/7/2019,48381,JN1AZ0CP,,C,Nissan,Leaf,2012
3,DMV Direct (1/27/2020),9/7/2019,48329,1G1FW6S0,,J,Chevrolet,Bolt EV,2018
3,DMV Direct (1/27/2020),9/7/2019,48187,JTDKARFP,,K,Toyota,Prius Prime,2019
3,DMV Direct (1/27/2020),9/8/2019,48198,1G1RE6E4,,E,Chevrolet,Volt,2014
3,DMV Direct (1/27/2020),9/8/2019,49519,1FADP5CU,,D,Ford,C-Max Energi,2013
3,DMV Direct (1/27/2020),9/8/2019,49740,5YJSA1E2,,H,Tesla,Model S,2017
3,DMV Direct (1/27/2020),9/8/2019,48195,1FADP3R4,,H,Ford,Focus EV,2017
3,DMV Direct (1/27/2020),9/8/2019,48335,1G1RA6E4,,D,Chevrolet,Volt,2013
3,DMV Direct (1/27/2020),9/8/2019,48092,5YJ3E1EB,,J,Tesla,Model 3,2018
3,DMV Direct (1/27/2020),9/8/2019,48044,1G1RA6E4,,D,Chevrolet,Volt,2013
3,DMV Direct (1/27/2020),9/8/2019,48843,3FA6P0PU,,E,Ford,Fusion Energi,2014
3,DMV Direct (1/27/2020),9/7/2019,48103,1FADP5CU,,E,Ford,C-Max Energi,2014
3,DMV Direct (1/27/2020),9/7/2019,48073,1G1RA6S5,,H,Chevrolet,Volt,2017
3,DMV Direct (1/27/2020),9/7/2019,48864,1G1RB6S5,,H,Chevrolet,Volt,2017
3,DMV Direct (1/27/2020),9/7/2019,58201,1G1RA6E4,,E,Chevrolet,Volt,2014
3,DMV Direct (1/27/2020),9/8/2019,48178,1G1RD6E4,,B,Chevrolet,Volt,2011
3,DMV Direct (1/27/2020),9/8/2019,48446,1G1RD6E4,,E,Chevrolet,Volt,2014
3,DMV Direct (1/27/2020),9/7/2019,48322,5YJ3E1EB,,J,Tesla,Model 3,2018
3,DMV Direct (1/27/2020),9/6/2019,48197,JHMZC5F3,,J,Honda,Clarity Plug In,2018
3,DMV Direct (1/27/2020),9/6/2019,48237,1FADP5CU,,G,Ford,C-Max Energi,2016
3,DMV Direct (1/27/2020),9/6/2019,49506,JTDKARFP,,K,Toyota,Prius Prime,2019
3,DMV Direct (1/27/2020),9/6/2019,49428,1G1RB6E4,,F,Chevrolet,Volt,2015
3,DMV Direct (1/27/2020),9/6/2019,48906,KNDCC3LC,,K,Kia,Niro Plug In,2019
3,DMV Direct (1/27/2020),9/6/2019,48182,YV4BR0DL,,J,Volvo,XC60 Plug In,2018
3,DMV Direct (1/27/2020),9/6/2019,48311,1FADP5EU,,H,Ford,C-Max Energi,2017
3,DMV Direct (1/27/2020),9/6/2019,48134,1FADP5FU,,H,Ford,C-Max Energi,2017
3,DMV Direct (1/27/2020),9/6/2019,49071,1N4BZ1CP,,K,Nissan,Leaf,2019
3,DMV Direct (1/27/2020),9/6/2019,49009,5YJ3E1EB,,J,Tesla,Model 3,2018
3,DMV Direct (1/27/2020),9/6/2019,49048,JTDKN3DP,,E,Toyota,Prius Plug-in,2014
3,DMV Direct (1/27/2020),9/6/2019,48348,1G1RB6S5,,H,Chevrolet,Volt,2017
3,DMV Direct (1/27/2020),9/6/2019,49286,5UXKT0C5,,H,BMW,X5,2017
3,DMV Direct (1/27/2020),9/6/2019,48103,5ASGRGA4,,A,GEM,NEV,2010
3,DMV Direct (1/27/2020),9/6/2019,49316,1G1RA6E4,,E,Chevrolet,Volt,2014
3,DMV Direct (1/27/2020),9/6/2019,48642,1G1FX6S0,,H,Chevrolet,Bolt EV,2017
3,DMV Direct (1/27/2020),9/6/2019,48103,1G1RA6E4,,D,Chevrolet,Volt,2013
3,DMV Direct (1/27/2020),9/6/2019,48168,1G1RA6E4,,D,Chevrolet,Volt,2013
3,DMV Direct (1/27/2020),9/6/2019,48145,1FADP5FU,,H,Ford,C-Max Energi,2017
3,DMV Direct (1/27/2020),9/6/2019,48067,5YJSA1E4,,J,Tesla,Model S,2018
3,DMV Direct (1/27/2020),9/6/2019,48382,JN1AZ0CP,,C,Nissan,Leaf,2012
3,DMV Direct (1/27/2020),9/6/2019,48429,1N4AZ1CP,,J,Nissan,Leaf,2018
3,DMV Direct (1/27/2020),9/6/2019,48036,5YJSA1E2,,J,Tesla,Model S,2018
3,DMV Direct (1/27/2020),9/6/2019,48180,5YJ3E1EB,,K,Tesla,Model 3,2019
3,DMV Direct (1/27/2020),9/6/2019,48073,1G1RB6S5,,K,Chevrolet,Volt,2019
3,DMV Direct (1/27/2020),9/6/2019,48124,1G1RA6E4,,D,Chevrolet,Volt,2013
3,DMV Direct (1/27/2020),9/6/2019,49464,1G1RA6E4,,C,Chevrolet,Volt,2012
3,DMV Direct (1/27/2020),9/6/2019,48072,1N4BZ1CP,,K,Nissan,Leaf,2019
3,DMV Direct (1/27/2020),9/6/2019,48187,3C3CFFGE,,F,Fiat,500e,2015
3,DMV Direct (1/27/2020),9/6/2019,48105,1G1RG6E4,,E,Chevrolet,Volt,2014
3,DMV Direct (1/27/2020),9/6/2019,48827,1G1RA6S5,,J,Chevrolet,Volt,2018
3,DMV Direct (1/27/2020),9/8/2019,48307,1FADP5CU,,G,Ford,C-Max Energi,2016
3,DMV Direct (1/27/2020),9/9/2019,48140,5YJXCDE2,,K,Tesla,Model X,2019
3,DMV Direct (1/27/2020),9/9/2019,48197,1G1RB6E4,,C,Chevrolet,Volt,2012
3,DMV Direct (1/27/2020),9/9/2019,48105,WP1AE2A2,,G,Porsche,Cayenne S E-Hybrid,2016
3,DMV Direct (1/27/2020),9/9/2019,48813,JTDKARFP,,J,Toyota,Prius Prime,2018
3,DMV Direct (1/27/2020),9/9/2019,48301,1FADP5CU,,G,Ford,C-Max Energi,2016
3,DMV Direct (1/27/2020),9/9/2019,48170,1G1RA6S5,,H,Chevrolet,Volt,2017
3,DMV Direct (1/27/2020),9/9/2019,48075,1G1RB6S5,,H,Chevrolet,Volt,2017
3,DMV Direct (1/27/2020),9/9/2019,49085,1G6RR1E4,,E,Cadillac,ELR,2014
3,DMV Direct (1/27/2020),9/9/2019,49423,JTDKARFP,,L,Toyota,Prius Prime,2020
3,DMV Direct (1/27/2020),9/9/2019,48336,1G1RE6E4,,D,Chevrolet,Volt,2013
3,DMV Direct (1/27/2020),9/9/2019,48823,5YJXCBE4,,H,Tesla,Model X,2017
3,DMV Direct (1/27/2020),9/9/2019,49417,KNDCC3LC,,K,Kia,Niro Plug In,2019
3,DMV Direct (1/27/2020),9/9/2019,48009,5YJ3E1EB,,J,Tesla,Model 3,2018
3,DMV Direct (1/27/2020),9/9/2019,48375,5YJXCDE2,,K,Tesla,Model X,2019
3,DMV Direct (1/27/2020),9/9/2019,48101,3FA6P0PU,,H,Ford,Fusion Energi,2017
3,DMV Direct (1/27/2020),9/9/2019,49508,3FA6P0SU,,K,Ford,Fusion Energi,2019
3,DMV Direct (1/27/2020),9/9/2019,48198,1G1RB6S5,,J,Chevrolet,Volt,2018
3,DMV Direct (1/27/2020),9/9/2019,48854,1G1FX6S0,,H,Chevrolet,Bolt EV,2017
3,DMV Direct (1/27/2020),9/9/2019,48098,1G1RD6E4,,D,Chevrolet,Volt,2013
3,DMV Direct (1/27/2020),9/9/2019,48854,1G1RD6E4,,B,Chevrolet,Volt,2011
3,DMV Direct (1/27/2020),9/9/2019,48197,1FADP5CU,,G,Ford,C-Max Energi,2016
3,DMV Direct (1/27/2020),9/9/2019,48197,1G1RA6E4,,F,Chevrolet,Volt,2015
3,DMV Direct (1/27/2020),9/9/2019,48307,JTDKN3DP,,E,Toyota,Prius Plug-in,2014
3,DMV Direct (1/27/2020),9/9/2019,49509,JHMZC5F3,,J,Honda,Clarity Plug In,2018
3,DMV Direct (1/27/2020),9/9/2019,48314,1G1FZ6S0,,K,Chevrolet,Bolt EV,2019
3,DMV Direct (1/27/2020),9/9/2019,48336,1G1RA6S5,,H,Chevrolet,Volt,2017
3,DMV Direct (1/27/2020),9/9/2019,48867,1G1RB6E4,,F,Chevrolet,Volt,2015
3,DMV Direct (1/27/2020),9/9/2019,49506,1G1RA6E4,,D,Chevrolet,Volt,2013
3,DMV Direct (1/27/2020),9/9/2019,48045,1G1RA6S5,,J,Chevrolet,Volt,2018
3,DMV Direct (1/27/2020),9/9/2019,49401,1N4BZ0CP,,G,Nissan,Leaf,2016
3,DMV Direct (1/27/2020),9/9/2019,30307,2C4RC1N7,,J,Chrysler,Pacifica,2018
3,DMV Direct (1/27/2020),9/9/2019,48108,1N4AZ0CP,,D,Nissan,Leaf,2013
3,DMV Direct (1/27/2020),9/9/2019,48836,5YJSA1E1,,H,Tesla,Model S,2017
3,DMV Direct (1/27/2020),9/8/2019,48105,JHMZC5F3,,J,Honda,Clarity Plug In,2018
3,DMV Direct (1/27/2020),9/9/2019,49525,1FADP5CU,,E,Ford,C-Max Energi,2014
3,DMV Direct (1/27/2020),9/9/2019,48154,5YJ3E1EB,,K,Tesla,Model 3,2019
3,DMV Direct (1/27/2020),9/9/2019,48236,1FADP5CU,,D,Ford,C-Max Energi,2013
3,DMV Direct (1/27/2020),9/9/2019,48421,KNDCC3LC,,K,Kia,Niro Plug In,2019
3,DMV Direct (1/27/2020),9/8/2019,48104,YV4BR0DM,,J,Volvo,XC60 Plug In,2018
3,DMV Direct (1/27/2020),9/8/2019,48336,JHMZC5F3,,J,Honda,Clarity Plug In,2018
3,DMV Direct (1/27/2020),9/8/2019,48823,1G1RC6S5,,G,Chevrolet,Volt,2016
3,DMV Direct (1/27/2020),9/8/2019,48446,1G1RB6S5,,K,Chevrolet,Volt,2019
3,DMV Direct (1/27/2020),9/8/2019,48382,1G6RL1E4,,E,Cadillac,ELR,2014
3,DMV Direct (1/27/2020),9/8/2019,48331,5YJ3E1EB,,J,Tesla,Model 3,2018
3,DMV Direct (1/27/2020),9/8/2019,48323,WAUUPBFF,,H,Audi,A3 Plug In,2017
3,DMV Direct (1/27/2020),9/8/2019,48105,YV4BC0PL,,H,Volvo,XC90 Plug In,2017
3,DMV Direct (1/27/2020),9/9/2019,48304,1G1RD6S5,,G,Chevrolet,Volt,2016
3,DMV Direct (1/27/2020),9/9/2019,48423,3FA6P0SU,,E,Ford,Fusion Energi,2014
3,DMV Direct (1/27/2020),9/9/2019,48304,5YJ3E1EB,,K,Tesla,Model 3,2019
3,DMV Direct (1/27/2020),9/9/2019,49201,3FA6P0PU,,H,Ford,Fusion Energi,2017
3,DMV Direct (1/27/2020),9/9/2019,48628,1G1RD6E4,,D,Chevrolet,Volt,2013
3,DMV Direct (1/27/2020),9/9/2019,48197,5YJ3E1EB,,J,Tesla,Model 3,2018
3,DMV Direct (1/27/2020),9/9/2019,48073,WBY1Z4C5,,E,BMW,i3 REx,2014
3,DMV Direct (1/27/2020),9/9/2019,48307,5YJ3E1EA,,J,Tesla,Model 3,2018
3,DMV Direct (1/27/2020),9/9/2019,48324,1G1RB6S5,,H,Chevrolet,Volt,2017
3,DMV Direct (1/27/2020),9/9/2019,49525,5YJXCBE2,,J,Tesla,Model X,2018
3,DMV Direct (1/27/2020),9/9/2019,49684,3FA6P0PU,,H,Ford,Fusion Energi,2017
3,DMV Direct (1/27/2020),9/9/2019,49014,JTDKARFP,,H,Toyota,Prius Prime,2017
3,DMV Direct (1/27/2020),9/9/2019,48108,1FADP5CU,,G,Ford,C-Max Energi,2016
3,DMV Direct (1/27/2020),9/9/2019,49544,1FADP5CU,,G,Ford,C-Max Energi,2016
3,DMV Direct (1/27/2020),9/9/2019,48755,5ASAG474,,5,GEM,NEV,2005
3,DMV Direct (1/27/2020),9/9/2019,48823,1G1RA6S5,,H,Chevrolet,Volt,2017
3,DMV Direct (1/27/2020),9/6/2019,48230,1G1RA6S5,,J,Chevrolet,Volt,2018
3,DMV Direct (1/27/2020),9/5/2019,48152,1FADP3R4,,E,Ford,Focus EV,2014
3,DMV Direct (1/27/2020),9/5/2019,49034,KNDCC3LC,,K,Kia,Niro Plug In,2019
3,DMV Direct (1/27/2020),9/5/2019,48108,1N4AZ0CP,,D,Nissan,Leaf,2013
3,DMV Direct (1/27/2020),9/5/2019,48104,1G1RD6E4,,E,Chevrolet,Volt,2014
3,DMV Direct (1/27/2020),9/5/2019,49422,1N4AZ0CP,,D,Nissan,Leaf,2013
3,DMV Direct (1/27/2020),9/5/2019,63128,2C4RC1N7,,J,Chrysler,Pacifica,2018
3,DMV Direct (1/27/2020),9/5/2019,48103,5YJ3E1EA,,K,Tesla,Model 3,2019
3,DMV Direct (1/27/2020),9/5/2019,48009,WP1AE2AY,,K,Porsche,Cayenne S E-Hybrid,2019
3,DMV Direct (1/27/2020),9/4/2019,48105,5YJ3E1EB,,J,Tesla,Model 3,2018
3,DMV Direct (1/27/2020),9/4/2019,49107,2C4RC1N7,,J,Chrysler,Pacifica,2018
