id,geographic area name,occupied housing units,"1-unit, attached",2 units,3 or 4 units,5 to 9 units,10 to 19 units,20 or more units,mobile home,"boat, rv, van, etc.",year,1-unit attached,boat rv van etc.
0500000US46013,"Brown County, South Dakota",16328,,437,896,946,982,1224,1267,,2017,561,36
0500000US46087,"McCook County, South Dakota",2182,,48,98,2,39,27,112,,2017,25,2
0500000US46071,"Jackson County, South Dakota",984,,23,34,13,5,35,323,,2017,0,2
0500000US46091,"Marshall County, South Dakota",1813,,30,95,116,29,24,249,,2017,5,15
0500000US46011,"Brookings County, South Dakota",12602,,195,467,1065,1165,1098,958,,2017,746,0
0500000US46103,"Pennington County, South Dakota",43110,,1508,1420,1539,1653,3865,5683,,2017,2037,6
0500000US46067,"Hutchinson County, South Dakota",2881,,11,80,66,27,69,47,,2017,6,0
0500000US46117,"Stanley County, South Dakota",1309,,7,38,7,119,0,433,,2017,19,0
0500000US46075,"Jones County, South Dakota",405,,13,15,13,6,2,104,,2017,0,0
0500000US46099,"Minnehaha County, South Dakota",73762,,1498,3099,3729,5480,9705,3005,,2017,3245,2
0500000US46095,"Mellette County, South Dakota",683,,15,20,7,0,0,186,,2017,9,0
0500000US46101,"Moody County, South Dakota",2664,,15,125,151,42,33,193,,2017,51,13
0500000US46047,"Fall River County, South Dakota",3115,,33,112,228,83,117,786,,2017,85,13
0500000US46053,"Gregory County, South Dakota",1943,,8,31,101,64,10,216,,2017,22,3
0500000US46033,"Custer County, South Dakota",3901,,20,11,39,95,44,965,,2017,57,2
0500000US46069,"Hyde County, South Dakota",582,,4,2,12,12,0,82,,2017,6,0
0500000US46025,"Clark County, South Dakota",1510,,15,76,40,20,17,85,,2017,12,0
0500000US46105,"Perkins County, South Dakota",1311,,5,71,11,51,41,273,,2017,6,0
0500000US46077,"Kingsbury County, South Dakota",2327,,26,110,113,38,12,130,,2017,35,0
0500000US46121,"Todd County, South Dakota",2768,,96,70,112,136,79,578,,2017,19,3
0500000US46127,"Union County, South Dakota",6285,,88,240,378,158,562,264,,2017,201,0
0500000US46129,"Walworth County, South Dakota",2292,,15,148,122,53,118,437,,2017,8,0
0500000US46017,"Buffalo County, South Dakota",530,,12,0,0,28,0,100,,2017,18,0
0500000US46027,"Clay County, South Dakota",5302,,155,503,496,430,191,633,,2017,89,16
0500000US46097,"Miner County, South Dakota",990,,40,50,29,8,5,29,,2017,3,0
0500000US46057,"Hamlin County, South Dakota",2193,,2,29,57,16,15,130,,2017,7,0
0500000US46085,"Lyman County, South Dakota",1383,,25,7,38,36,3,230,,2017,8,0
0500000US46037,"Day County, South Dakota",2567,,10,148,116,26,27,325,,2017,14,3
0500000US46137,"Ziebach County, South Dakota",764,,23,18,13,40,31,256,,2017,3,0
0500000US46039,"Deuel County, South Dakota",1835,,4,70,152,45,0,80,,2017,10,0
0500000US46041,"Dewey County, South Dakota",1648,,86,47,47,33,43,424,,2017,6,0
0500000US46003,"Aurora County, South Dakota",1179,,28,34,14,1,7,121,,2017,4,0
0500000US46051,"Grant County, South Dakota",3203,,9,82,112,20,109,182,,2017,65,0
0500000US46049,"Faulk County, South Dakota",944,,21,49,45,0,15,101,,2017,4,0
0500000US46043,"Douglas County, South Dakota",1271,,0,30,82,21,22,76,,2017,5,1
0500000US46063,"Harding County, South Dakota",533,,0,4,8,8,0,202,,2017,7,0
0500000US46065,"Hughes County, South Dakota",7391,,158,417,427,363,644,915,,2017,236,1
0500000US46089,"McPherson County, South Dakota",1019,,13,55,15,0,21,79,,2017,8,0
0500000US46079,"Lake County, South Dakota",4817,,40,118,193,279,140,319,,2017,224,6
0500000US46081,"Lawrence County, South Dakota",10902,,297,606,420,570,803,1617,,2017,658,17
0500000US46023,"Charles Mix County, South Dakota",3184,,76,76,123,66,66,283,,2017,42,0
0500000US46115,"Spink County, South Dakota",2626,,61,84,60,64,93,244,,2017,30,0
0500000US46123,"Tripp County, South Dakota",2424,,24,108,70,38,52,496,,2017,16,0
0500000US46009,"Bon Homme County, South Dakota",2554,,10,54,113,52,76,160,,2017,0,0
0500000US46015,"Brule County, South Dakota",2170,,54,83,120,99,49,359,,2017,68,0
0500000US46109,"Roberts County, South Dakota",3756,,34,69,85,86,89,456,,2017,29,0
0500000US46019,"Butte County, South Dakota",4172,,132,61,9,170,73,1029,,2017,88,0
0500000US46031,"Corson County, South Dakota",1239,,19,70,10,2,0,258,,2017,8,0
0500000US46035,"Davison County, South Dakota",8696,,319,372,239,495,751,521,,2017,226,0
0500000US46111,"Sanborn County, South Dakota",1050,,20,27,11,4,0,127,,2017,2,0
0500000US46045,"Edmunds County, South Dakota",1579,,15,34,52,8,4,152,,2017,7,6
0500000US46119,"Sully County, South Dakota",601,,6,4,0,2,32,132,,2017,28,2
0500000US46083,"Lincoln County, South Dakota",18736,,157,580,575,720,1544,330,,2017,1641,0
0500000US46059,"Hand County, South Dakota",1498,,16,19,3,36,70,165,,2017,23,0
0500000US46021,"Campbell County, South Dakota",690,,0,15,5,2,6,146,,2017,11,0
0500000US46073,"Jerauld County, South Dakota",911,,0,0,39,15,16,94,,2017,7,0
0500000US46007,"Bennett County, South Dakota",955,,13,25,16,1,0,159,,2017,9,0
0500000US46055,"Haakon County, South Dakota",893,,14,0,12,39,2,219,,2017,3,0
0500000US46093,"Meade County, South Dakota",11022,,253,226,239,230,171,2051,,2017,971,0
0500000US46102,"Oglala Lakota County, South Dakota",2920,,19,73,33,111,0,1171,,2017,64,0
0500000US46135,"Yankton County, South Dakota",9283,,222,420,399,549,699,522,,2017,310,0
0500000US46107,"Potter County, South Dakota",1025,,12,32,51,5,3,473,,2017,7,2
0500000US46125,"Turner County, South Dakota",3523,,40,87,89,114,22,184,,2017,28,0
0500000US46061,"Hanson County, South Dakota",1061,,0,17,3,3,0,37,,2017,3,0
0500000US47175,"Van Buren County, Tennessee",2156,,17,6,46,9,3,576,,2017,2,9
0500000US47025,"Claiborne County, Tennessee",12996,,434,245,245,146,67,3445,,2017,135,68
0500000US47077,"Henderson County, Tennessee",10827,,351,401,67,106,65,3171,,2017,196,17
0500000US47081,"Hickman County, Tennessee",8930,,177,28,127,10,110,2680,,2017,53,12
0500000US47085,"Humphreys County, Tennessee",7064,,90,102,295,28,43,1662,,2017,104,5
0500000US47089,"Jefferson County, Tennessee",20088,,341,698,441,358,194,5468,,2017,166,10
0500000US47141,"Putnam County, Tennessee",30624,,1257,2298,2779,1146,687,2459,,2017,506,43
0500000US47153,"Sequatchie County, Tennessee",5505,,205,133,31,0,44,1472,,2017,86,21
0500000US47155,"Sevier County, Tennessee",36901,,1484,1474,1963,1790,3570,7053,,2017,1166,68
0500000US47161,"Stewart County, Tennessee",5315,,112,37,47,64,15,1632,,2017,78,6
0500000US47017,"Carroll County, Tennessee",11321,,387,84,205,25,152,2467,,2017,123,0
0500000US47023,"Chester County, Tennessee",5998,,212,103,121,7,59,1231,,2017,26,31
0500000US47039,"Decatur County, Tennessee",4721,,48,40,22,7,129,1384,,2017,28,9
0500000US47037,"Davidson County, Tennessee",273497,,16228,10706,21439,30080,37740,4302,,2017,20972,141
0500000US47087,"Jackson County, Tennessee",4566,,62,76,53,36,29,1764,,2017,16,7
0500000US47109,"McNairy County, Tennessee",10095,,102,116,83,0,147,2165,,2017,50,78
0500000US47135,"Perry County, Tennessee",3295,,22,34,62,7,0,1641,,2017,43,0
0500000US47145,"Roane County, Tennessee",21619,,662,668,524,294,497,4467,,2017,469,0
0500000US47011,"Bradley County, Tennessee",39615,,2074,2184,1920,583,785,4393,,2017,741,0
0500000US47121,"Meigs County, Tennessee",4818,,29,117,19,2,4,1829,,2017,15,21
0500000US47063,"Hamblen County, Tennessee",24343,,1472,636,1019,530,438,2674,,2017,586,17
0500000US47075,"Haywood County, Tennessee",7104,,391,264,175,227,100,671,,2017,179,5
0500000US47083,"Houston County, Tennessee",2999,,70,29,11,46,5,1018,,2017,3,6
0500000US47119,"Maury County, Tennessee",33332,,1486,1037,943,853,738,4222,,2017,883,0
0500000US47173,"Union County, Tennessee",7268,,54,81,278,215,133,2595,,2017,44,0
0500000US47071,"Hardin County, Tennessee",10118,,176,330,218,98,104,1732,,2017,159,37
0500000US47125,"Montgomery County, Tennessee",68904,,2874,4294,4634,2527,2331,3962,,2017,1667,106
0500000US47043,"Dickson County, Tennessee",19032,,486,400,922,578,182,2864,,2017,318,35
0500000US47129,"Morgan County, Tennessee",7384,,66,27,42,23,15,2856,,2017,50,0
0500000US47061,"Grundy County, Tennessee",4894,,40,98,203,23,32,1757,,2017,16,0
0500000US47123,"Monroe County, Tennessee",17416,,288,395,523,117,59,5123,,2017,48,69
0500000US47079,"Henry County, Tennessee",13483,,450,246,456,62,128,3945,,2017,40,87
0500000US47029,"Cocke County, Tennessee",14592,,707,415,302,100,93,4852,,2017,97,41
0500000US47131,"Obion County, Tennessee",12795,,418,692,553,170,199,1491,,2017,226,15
0500000US47143,"Rhea County, Tennessee",12607,,479,543,242,83,0,3145,,2017,124,7
0500000US47151,"Scott County, Tennessee",8519,,198,359,101,112,71,2203,,2017,77,3
0500000US47115,"Marion County, Tennessee",11393,,508,81,206,36,111,2485,,2017,69,3
0500000US47033,"Crockett County, Tennessee",5400,,225,48,106,86,18,697,,2017,41,0
0500000US47041,"DeKalb County, Tennessee",7362,,485,121,176,21,128,1339,,2017,57,0
0500000US47095,"Lake County, Tennessee",2164,,144,122,89,23,72,244,,2017,9,0
0500000US47093,"Knox County, Tennessee",182315,,3545,6457,10318,12949,13875,9125,,2017,11815,114
0500000US47101,"Lewis County, Tennessee",4663,,81,131,57,0,0,1160,,2017,77,21
0500000US47107,"McMinn County, Tennessee",20352,,664,523,658,158,209,4124,,2017,165,52
0500000US47117,"Marshall County, Tennessee",12008,,240,277,575,27,217,2114,,2017,116,19
0500000US47167,"Tipton County, Tennessee",21445,,716,700,489,107,306,2707,,2017,144,0
0500000US47001,"Anderson County, Tennessee",30518,,784,1283,1118,1037,1210,4222,,2017,673,0
0500000US47045,"Dyer County, Tennessee",15327,,631,718,472,206,380,1510,,2017,118,9
0500000US47049,"Fentress County, Tennessee",7385,,107,140,156,54,25,1681,,2017,99,46
0500000US47053,"Gibson County, Tennessee",19280,,906,477,568,131,266,2170,,2017,307,36
0500000US47065,"Hamilton County, Tennessee",139037,,8739,4919,7615,6872,9044,5816,,2017,5148,46
0500000US47069,"Hardeman County, Tennessee",8680,,279,299,151,60,75,2380,,2017,11,28
0500000US47105,"Loudon County, Tennessee",20090,,205,426,415,356,483,2567,,2017,672,34
0500000US47133,"Overton County, Tennessee",8937,,122,93,178,70,17,2098,,2017,98,0
0500000US47137,"Pickett County, Tennessee",2180,,49,16,43,24,22,1069,,2017,2,0
0500000US47165,"Sumner County, Tennessee",64600,,1437,1282,2194,2898,2951,4595,,2017,2022,20
0500000US47181,"Wayne County, Tennessee",5860,,45,74,127,76,38,1673,,2017,64,0
0500000US47169,"Trousdale County, Tennessee",2944,,47,66,50,10,95,604,,2017,2,0
0500000US47187,"Williamson County, Tennessee",73160,,847,1312,2464,2917,2748,1558,,2017,3426,0
0500000US47003,"Bedford County, Tennessee",17058,,626,355,643,345,215,2813,,2017,226,32
0500000US47027,"Clay County, Tennessee",3171,,92,53,28,108,20,1103,,2017,16,0
0500000US47059,"Greene County, Tennessee",27319,,551,695,910,289,152,7061,,2017,234,14
0500000US47035,"Cumberland County, Tennessee",25114,,564,1376,410,200,195,4698,,2017,573,87
0500000US47157,"Shelby County, Tennessee",349207,,9671,22568,36101,21951,23161,3762,,2017,15928,132
0500000US47139,"Polk County, Tennessee",7023,,47,180,80,10,3,2051,,2017,8,0
0500000US47149,"Rutherford County, Tennessee",106673,,2069,3198,8141,6267,4425,4692,,2017,5535,44
0500000US47159,"Smith County, Tennessee",7535,,107,200,283,60,10,1882,,2017,42,5
0500000US47185,"White County, Tennessee",9793,,96,121,105,34,116,1989,,2017,104,0
0500000US47189,"Wilson County, Tennessee",47213,,1193,974,1137,1235,1315,3918,,2017,1152,71
0500000US47163,"Sullivan County, Tennessee",66388,,1786,2027,3028,2397,1846,9016,,2017,1867,57
0500000US47171,"Unicoi County, Tennessee",7613,,60,217,195,117,108,1580,,2017,37,0
0500000US47177,"Warren County, Tennessee",15755,,874,224,1011,57,155,2361,,2017,142,0
0500000US47179,"Washington County, Tennessee",52684,,2150,2639,4565,2507,2904,5616,,2017,1501,34
0500000US47183,"Weakley County, Tennessee",13607,,808,759,609,307,134,1896,,2017,106,7
0500000US47005,"Benton County, Tennessee",6693,,99,54,160,46,73,2374,,2017,80,35
0500000US47007,"Bledsoe County, Tennessee",4664,,20,81,129,6,43,1467,,2017,5,51
0500000US47013,"Campbell County, Tennessee",15843,,390,558,544,497,350,3563,,2017,41,22
0500000US47015,"Cannon County, Tennessee",5456,,87,71,61,80,64,1176,,2017,15,22
0500000US47031,"Coffee County, Tennessee",21576,,1033,418,557,393,333,3183,,2017,374,12
0500000US47047,"Fayette County, Tennessee",15084,,151,245,221,69,117,2180,,2017,127,0
0500000US47067,"Hancock County, Tennessee",2704,,34,80,61,11,0,879,,2017,7,0
0500000US47073,"Hawkins County, Tennessee",23375,,348,434,904,688,264,6251,,2017,142,47
0500000US47091,"Johnson County, Tennessee",6936,,152,161,200,130,44,1757,,2017,58,0
0500000US47103,"Lincoln County, Tennessee",13653,,416,346,463,80,99,2619,,2017,98,31
0500000US47111,"Macon County, Tennessee",9158,,279,102,128,34,142,2582,,2017,97,0
0500000US47127,"Moore County, Tennessee",2613,,26,54,9,11,20,496,,2017,0,11
0500000US47147,"Robertson County, Tennessee",25065,,870,471,546,594,157,2724,,2017,324,0
0500000US47051,"Franklin County, Tennessee",16325,,908,356,179,75,72,2226,,2017,262,39
0500000US47009,"Blount County, Tennessee",49939,,873,1286,1828,1466,1246,7373,,2017,1345,35
0500000US47021,"Cheatham County, Tennessee",14671,,298,207,347,296,338,1778,,2017,231,0
0500000US47019,"Carter County, Tennessee",23798,,484,1064,1243,367,279,4724,,2017,220,39
0500000US47057,"Grainger County, Tennessee",9112,,71,57,134,12,39,3559,,2017,52,6
0500000US47055,"Giles County, Tennessee",11599,,384,328,257,336,88,2372,,2017,72,0
0500000US47097,"Lauderdale County, Tennessee",9725,,638,291,352,37,74,1462,,2017,68,6
0500000US47099,"Lawrence County, Tennessee",16101,,522,242,363,294,144,2505,,2017,221,7
0500000US47113,"Madison County, Tennessee",37110,,1695,2054,2281,765,933,2167,,2017,619,7
0500000US48103,"Crane County, Texas",1479,,42,8,9,10,0,322,,2017,0,16
0500000US48281,"Lampasas County, Texas",7748,,220,82,152,122,39,1478,,2017,91,0
0500000US48307,"McCulloch County, Texas",3143,,229,110,16,6,18,393,,2017,23,9
0500000US48319,"Mason County, Texas",1622,,37,0,0,15,26,287,,2017,40,9
0500000US48233,"Hutchinson County, Texas",7799,,177,317,451,129,39,1065,,2017,106,23
0500000US48477,"Washington County, Texas",12205,,422,312,165,169,563,2331,,2017,155,17
0500000US48097,"Cooke County, Texas",15185,,343,331,180,105,248,2193,,2017,174,27
0500000US48107,"Crosby County, Texas",2064,,120,72,12,2,10,168,,2017,29,0
0500000US48115,"Dawson County, Texas",4339,,43,38,135,0,60,356,,2017,17,3
0500000US48151,"Fisher County, Texas",1696,,136,9,18,16,0,116,,2017,20,0
0500000US48131,"Duval County, Texas",3845,,92,78,66,13,16,724,,2017,10,24
0500000US48051,"Burleson County, Texas",6565,,64,91,45,0,37,2927,,2017,21,61
0500000US48031,"Blanco County, Texas",4230,,109,136,72,46,0,951,,2017,43,94
0500000US48241,"Jasper County, Texas",11974,,363,498,163,72,193,4407,,2017,254,16
0500000US48245,"Jefferson County, Texas",94020,,2513,3821,9174,6855,3917,3411,,2017,2147,62
0500000US48271,"Kinney County, Texas",1200,,71,57,10,23,0,632,,2017,22,0
0500000US48359,"Oldham County, Texas",581,,64,0,0,1,5,122,,2017,12,0
0500000US48117,"Deaf Smith County, Texas",6118,,154,212,224,244,107,546,,2017,100,0
0500000US48167,"Galveston County, Texas",117455,,3642,3318,5279,7359,11296,6960,,2017,2320,532
0500000US48141,"El Paso County, Texas",263200,,8043,14467,16391,16394,15377,16395,,2017,7530,207
0500000US48283,"La Salle County, Texas",2286,,68,28,13,0,54,732,,2017,21,35
0500000US48393,"Roberts County, Texas",326,,7,0,0,0,0,22,,2017,0,6
0500000US48443,"Terrell County, Texas",343,,0,0,0,0,0,60,,2017,0,0
0500000US48457,"Tyler County, Texas",7312,,37,10,42,31,87,2793,,2017,65,51
0500000US48463,"Uvalde County, Texas",8624,,328,191,351,93,124,2128,,2017,35,70
0500000US48483,"Wheeler County, Texas",2287,,24,40,63,3,4,286,,2017,26,6
0500000US48037,"Bowie County, Texas",33171,,967,1867,1346,1022,1417,5070,,2017,573,136
0500000US48009,"Archer County, Texas",3351,,88,68,45,3,0,406,,2017,8,0
0500000US48043,"Brewster County, Texas",3932,,315,122,80,78,319,1007,,2017,89,29
0500000US48263,"Kent County, Texas",275,,0,0,0,0,0,45,,2017,0,0
0500000US48215,"Hidalgo County, Texas",232523,,8883,14652,7748,6464,6527,40519,,2017,4458,1415
0500000US48423,"Smith County, Texas",77801,,2549,2317,3920,3570,3235,9989,,2017,2320,58
0500000US48143,"Erath County, Texas",13827,,337,417,329,617,1179,3190,,2017,237,94
0500000US48039,"Brazoria County, Texas",117088,,840,2117,4927,7057,6571,14267,,2017,1232,483
0500000US48425,"Somervell County, Texas",3234,,18,47,12,37,23,767,,2017,2,0
0500000US48105,"Crockett County, Texas",1411,,0,47,87,18,0,134,,2017,20,11
0500000US48199,"Hardin County, Texas",20739,,174,179,551,414,285,6292,,2017,207,82
0500000US48207,"Haskell County, Texas",2128,,67,27,28,0,7,555,,2017,19,3
0500000US48227,"Howard County, Texas",11032,,236,172,184,370,716,857,,2017,142,13
0500000US48289,"Leon County, Texas",6245,,153,106,37,1,17,2615,,2017,11,115
0500000US48333,"Mills County, Texas",1833,,52,24,0,0,5,402,,2017,8,0
0500000US48337,"Montague County, Texas",8044,,201,160,28,57,80,1611,,2017,145,68
0500000US48351,"Newton County, Texas",4781,,103,16,0,0,0,1974,,2017,9,89
0500000US48345,"Motley County, Texas",469,,0,7,0,3,0,67,,2017,0,0
0500000US48129,"Donley County, Texas",1230,,67,20,11,13,7,480,,2017,29,0
0500000US48013,"Atascosa County, Texas",15509,,393,172,343,5,42,5731,,2017,129,98
0500000US48083,"Coleman County, Texas",3470,,155,85,0,40,71,817,,2017,11,4
0500000US48353,"Nolan County, Texas",5552,,337,222,239,103,178,561,,2017,55,50
0500000US48229,"Hudspeth County, Texas",890,,5,16,0,0,0,525,,2017,12,31
0500000US48325,"Medina County, Texas",15154,,151,343,104,65,116,5527,,2017,71,93
0500000US48475,"Ward County, Texas",3954,,198,81,23,121,0,756,,2017,20,4
0500000US48213,"Henderson County, Texas",30459,,320,800,472,219,563,10817,,2017,404,135
0500000US48203,"Harrison County, Texas",23363,,566,692,440,171,217,6378,,2017,250,31
0500000US48365,"Panola County, Texas",9032,,113,152,169,58,111,3229,,2017,33,15
0500000US48389,"Reeves County, Texas",3731,,184,160,99,15,77,503,,2017,64,0
0500000US48403,"Sabine County, Texas",3811,,67,84,22,0,24,3054,,2017,41,35
0500000US48421,"Sherman County, Texas",1063,,0,2,19,6,2,143,,2017,0,0
0500000US48437,"Swisher County, Texas",2602,,87,62,24,27,33,229,,2017,28,0
0500000US48231,"Hunt County, Texas",31781,,669,921,1665,1089,884,6830,,2017,199,171
0500000US48063,"Camp County, Texas",4730,,161,176,42,0,58,1224,,2017,85,36
0500000US48195,"Hansford County, Texas",1924,,119,23,39,10,19,208,,2017,34,0
0500000US48187,"Guadalupe County, Texas",51990,,823,1116,1245,990,1094,8074,,2017,487,78
0500000US48327,"Menard County, Texas",964,,9,43,0,0,0,246,,2017,18,10
0500000US48277,"Lamar County, Texas",19085,,536,877,815,484,834,1799,,2017,279,71
0500000US48125,"Dickens County, Texas",832,,7,0,0,2,0,133,,2017,8,2
0500000US48287,"Lee County, Texas",6118,,85,132,70,15,61,1627,,2017,117,26
0500000US48439,"Tarrant County, Texas",689921,,11620,27082,43874,59558,62419,13555,,2017,23401,453
0500000US48001,"Anderson County, Texas",16567,,113,627,381,440,294,4268,,2017,69,73
0500000US48149,"Fayette County, Texas",9298,,210,48,80,98,169,1970,,2017,118,11
0500000US48491,"Williamson County, Texas",170051,,3719,4467,6106,9688,15399,4779,,2017,4103,172
0500000US48267,"Kimble County, Texas",1941,,69,53,6,7,36,649,,2017,16,0
0500000US48373,"Polk County, Texas",17632,,359,244,238,75,273,6382,,2017,189,296
0500000US48391,"Refugio County, Texas",2694,,75,47,76,0,5,395,,2017,54,10
0500000US48077,"Clay County, Texas",4076,,70,33,0,10,8,982,,2017,63,3
0500000US48205,"Hartley County, Texas",1754,,6,60,57,35,11,338,,2017,3,12
0500000US48217,"Hill County, Texas",12674,,203,366,301,164,213,2911,,2017,173,124
0500000US48293,"Limestone County, Texas",8100,,198,286,64,155,89,2279,,2017,113,11
0500000US48347,"Nacogdoches County, Texas",23825,,768,1323,1160,1507,1523,5053,,2017,314,109
0500000US48369,"Parmer County, Texas",3222,,70,69,40,78,31,520,,2017,39,0
0500000US48367,"Parker County, Texas",43942,,959,803,703,824,389,9485,,2017,753,209
0500000US48377,"Presidio County, Texas",2589,,132,162,70,4,18,955,,2017,57,0
0500000US48467,"Van Zandt County, Texas",19354,,585,277,100,89,141,5271,,2017,138,102
0500000US48055,"Caldwell County, Texas",12894,,567,522,165,209,249,3405,,2017,159,83
0500000US48487,"Wilbarger County, Texas",5155,,360,204,223,61,116,348,,2017,61,0
0500000US48317,"Martin County, Texas",1635,,22,0,0,0,0,362,,2017,29,0
0500000US48383,"Reagan County, Texas",1171,,50,24,19,0,0,294,,2017,1,0
0500000US48387,"Red River County, Texas",5218,,220,127,23,37,32,1318,,2017,50,0
0500000US48465,"Val Verde County, Texas",15189,,778,1134,572,220,455,2299,,2017,678,0
0500000US48109,"Culberson County, Texas",735,,63,0,0,18,19,194,,2017,18,3
0500000US48135,"Ector County, Texas",51475,,448,909,3260,3602,3084,8751,,2017,1261,478
0500000US48169,"Garza County, Texas",1715,,61,0,0,0,11,340,,2017,7,0
0500000US48173,"Glasscock County, Texas",475,,0,0,0,0,0,43,,2017,8,0
