id,geographic area name,total population,year
0500000US19069,"Franklin County, Iowa",10697,2010
0500000US19071,"Fremont County, Iowa",7528,2010
0500000US19073,"Greene County, Iowa",9448,2010
0500000US19075,"Grundy County, Iowa",12401,2010
0500000US19077,"Guthrie County, Iowa",11040,2010
0500000US19079,"Hamilton County, Iowa",15874,2010
0500000US19081,"Hancock County, Iowa",11505,2010
0500000US19083,"Hardin County, Iowa",17685,2010
0500000US19085,"Harrison County, Iowa",15073,2010
0500000US19087,"Henry County, Iowa",20263,2010
0500000US19089,"Howard County, Iowa",9610,2010
0500000US19091,"Humboldt County, Iowa",9905,2010
0500000US19093,"Ida County, Iowa",7172,2010
0500000US19095,"Iowa County, Iowa",16353,2010
0500000US19097,"Jackson County, Iowa",19942,2010
0500000US19099,"Jasper County, Iowa",37050,2010
0500000US19101,"Jefferson County, Iowa",16643,2010
0500000US19103,"Johnson County, Iowa",126994,2010
0500000US19105,"Jones County, Iowa",20708,2010
0500000US19107,"Keokuk County, Iowa",10614,2010
0500000US19109,"Kossuth County, Iowa",15748,2010
0500000US19111,"Lee County, Iowa",35991,2010
0500000US19113,"Linn County, Iowa",207765,2010
0500000US19115,"Louisa County, Iowa",11683,2010
0500000US19117,"Lucas County, Iowa",9116,2010
0500000US19119,"Lyon County, Iowa",11564,2010
0500000US19121,"Madison County, Iowa",15488,2010
0500000US19123,"Mahaska County, Iowa",22382,2010
0500000US19125,"Marion County, Iowa",33378,2010
0500000US19127,"Marshall County, Iowa",40131,2010
0500000US19129,"Mills County, Iowa",15157,2010
0500000US19131,"Mitchell County, Iowa",10801,2010
0500000US19133,"Monona County, Iowa",9346,2010
0500000US19135,"Monroe County, Iowa",7918,2010
0500000US19137,"Montgomery County, Iowa",10901,2010
0500000US19139,"Muscatine County, Iowa",42501,2010
0500000US19141,"O'Brien County, Iowa",14419,2010
0500000US19143,"Osceola County, Iowa",6576,2010
0500000US19145,"Page County, Iowa",16095,2010
0500000US19147,"Palo Alto County, Iowa",9508,2010
0500000US19149,"Plymouth County, Iowa",24933,2010
0500000US19151,"Pocahontas County, Iowa",7509,2010
0500000US19153,"Polk County, Iowa",419301,2010
0500000US19155,"Pottawattamie County, Iowa",91928,2010
0500000US19157,"Poweshiek County, Iowa",19012,2010
0500000US19159,"Ringgold County, Iowa",5169,2010
0500000US19161,"Sac County, Iowa",10480,2010
0500000US19163,"Scott County, Iowa",162184,2010
0500000US19165,"Shelby County, Iowa",12328,2010
0500000US19167,"Sioux County, Iowa",33377,2010
0500000US19169,"Story County, Iowa",87594,2010
0500000US19171,"Tama County, Iowa",17952,2010
0500000US19173,"Taylor County, Iowa",6402,2010
0500000US19175,"Union County, Iowa",12409,2010
0500000US19177,"Van Buren County, Iowa",7645,2010
0500000US19179,"Wapello County, Iowa",35553,2010
0500000US19181,"Warren County, Iowa",45346,2010
0500000US19183,"Washington County, Iowa",21626,2010
0500000US19185,"Wayne County, Iowa",6404,2010
0500000US19187,"Webster County, Iowa",38286,2010
0500000US19189,"Winnebago County, Iowa",10962,2010
0500000US19191,"Winneshiek County, Iowa",21031,2010
0500000US19193,"Woodbury County, Iowa",101217,2010
0500000US19195,"Worth County, Iowa",7628,2010
0500000US19197,"Wright County, Iowa",13384,2010
0500000US20001,"Allen County, Kansas",13473,2010
0500000US20003,"Anderson County, Kansas",8084,2010
0500000US20005,"Atchison County, Kansas",16889,2010
0500000US20007,"Barber County, Kansas",4900,2010
0500000US20009,"Barton County, Kansas",27499,2010
0500000US20011,"Bourbon County, Kansas",15097,2010
0500000US20013,"Brown County, Kansas",10019,2010
0500000US20015,"Butler County, Kansas",64853,2010
0500000US20017,"Chase County, Kansas",2834,2010
0500000US20019,"Chautauqua County, Kansas",3736,2010
0500000US20021,"Cherokee County, Kansas",21740,2010
0500000US20023,"Cheyenne County, Kansas",2783,2010
0500000US20027,"Clay County, Kansas",8531,2010
0500000US20029,"Cloud County, Kansas",9538,2010
0500000US20031,"Coffey County, Kansas",8587,2010
0500000US20035,"Cowley County, Kansas",36140,2010
0500000US20037,"Crawford County, Kansas",38985,2010
0500000US20039,"Decatur County, Kansas",3015,2010
0500000US20041,"Dickinson County, Kansas",19643,2010
0500000US20043,"Doniphan County, Kansas",7957,2010
0500000US20045,"Douglas County, Kansas",109052,2010
0500000US20047,"Edwards County, Kansas",3052,2010
0500000US20049,"Elk County, Kansas",2930,2010
0500000US20051,"Ellis County, Kansas",28039,2010
0500000US20053,"Ellsworth County, Kansas",6476,2010
0500000US20055,"Finney County, Kansas",36139,2010
0500000US20057,"Ford County, Kansas",32727,2010
0500000US20059,"Franklin County, Kansas",25841,2010
0500000US20061,"Geary County, Kansas",30537,2010
0500000US20063,"Gove County, Kansas",2721,2010
0500000US20065,"Graham County, Kansas",2663,2010
0500000US20067,"Grant County, Kansas",7744,2010
0500000US20069,"Gray County, Kansas",5870,2010
0500000US20073,"Greenwood County, Kansas",6824,2010
0500000US20075,"Hamilton County, Kansas",2643,2010
0500000US20077,"Harper County, Kansas",6033,2010
0500000US20079,"Harvey County, Kansas",34150,2010
0500000US20081,"Haskell County, Kansas",4196,2010
0500000US20083,"Hodgeman County, Kansas",1955,2010
0500000US20085,"Jackson County, Kansas",13360,2010
0500000US20087,"Jefferson County, Kansas",19059,2010
0500000US20089,"Jewell County, Kansas",3151,2010
0500000US20091,"Johnson County, Kansas",531228,2010
0500000US20093,"Kearny County, Kansas",3966,2010
0500000US20095,"Kingman County, Kansas",7949,2010
0500000US20097,"Kiowa County, Kansas",2671,2010
0500000US20099,"Labette County, Kansas",21791,2010
0500000US20103,"Leavenworth County, Kansas",74611,2010
0500000US20105,"Lincoln County, Kansas",3308,2010
0500000US20107,"Linn County, Kansas",9782,2010
0500000US20109,"Logan County, Kansas",2774,2010
0500000US20111,"Lyon County, Kansas",34974,2010
0500000US20113,"McPherson County, Kansas",29178,2010
0500000US20115,"Marion County, Kansas",12689,2010
0500000US20117,"Marshall County, Kansas",10147,2010
0500000US20119,"Meade County, Kansas",4523,2010
0500000US20121,"Miami County, Kansas",32116,2010
0500000US20123,"Mitchell County, Kansas",6383,2010
0500000US20125,"Montgomery County, Kansas",35453,2010
0500000US20127,"Morris County, Kansas",5946,2010
0500000US20129,"Morton County, Kansas",3244,2010
0500000US20131,"Nemaha County, Kansas",10253,2010
0500000US20133,"Neosho County, Kansas",16538,2010
0500000US20135,"Ness County, Kansas",3120,2010
0500000US20137,"Norton County, Kansas",5692,2010
0500000US20139,"Osage County, Kansas",16426,2010
0500000US20141,"Osborne County, Kansas",3906,2010
0500000US20143,"Ottawa County, Kansas",6107,2010
0500000US20145,"Pawnee County, Kansas",6913,2010
0500000US20147,"Phillips County, Kansas",5601,2010
0500000US20149,"Pottawatomie County, Kansas",20781,2010
0500000US20151,"Pratt County, Kansas",9670,2010
0500000US20153,"Rawlins County, Kansas",2594,2010
0500000US20155,"Reno County, Kansas",64054,2010
0500000US20157,"Republic County, Kansas",5069,2010
0500000US20159,"Rice County, Kansas",10128,2010
0500000US20161,"Riley County, Kansas",69035,2010
0500000US20163,"Rooks County, Kansas",5241,2010
0500000US20165,"Rush County, Kansas",3290,2010
0500000US20167,"Russell County, Kansas",6915,2010
0500000US20169,"Saline County, Kansas",54982,2010
0500000US20173,"Sedgwick County, Kansas",486123,2010
0500000US20175,"Seward County, Kansas",22588,2010
0500000US20177,"Shawnee County, Kansas",175537,2010
0500000US20179,"Sheridan County, Kansas",2578,2010
0500000US20181,"Sherman County, Kansas",6002,2010
0500000US20183,"Smith County, Kansas",3934,2010
0500000US20185,"Stafford County, Kansas",4433,2010
0500000US20187,"Stanton County, Kansas",2197,2010
0500000US20189,"Stevens County, Kansas",5533,2010
0500000US20191,"Sumner County, Kansas",24257,2010
0500000US20193,"Thomas County, Kansas",7757,2010
0500000US20195,"Trego County, Kansas",2979,2010
0500000US20197,"Wabaunsee County, Kansas",7004,2010
0500000US20201,"Washington County, Kansas",5851,2010
0500000US20203,"Wichita County, Kansas",2244,2010
0500000US20205,"Wilson County, Kansas",9598,2010
0500000US20207,"Woodson County, Kansas",3352,2010
0500000US20209,"Wyandotte County, Kansas",155462,2010
0500000US21001,"Adair County, Kentucky",18542,2010
0500000US21003,"Allen County, Kentucky",19688,2010
0500000US21005,"Anderson County, Kentucky",21080,2010
0500000US21007,"Ballard County, Kentucky",8225,2010
0500000US21009,"Barren County, Kentucky",41685,2010
0500000US21011,"Bath County, Kentucky",11565,2010
0500000US21013,"Bell County, Kentucky",28793,2010
0500000US21015,"Boone County, Kentucky",114723,2010
0500000US21017,"Bourbon County, Kentucky",19947,2010
0500000US21019,"Boyd County, Kentucky",49330,2010
0500000US21021,"Boyle County, Kentucky",28245,2010
0500000US21023,"Bracken County, Kentucky",8479,2010
0500000US21025,"Breathitt County, Kentucky",14202,2010
0500000US21027,"Breckinridge County, Kentucky",19893,2010
0500000US21029,"Bullitt County, Kentucky",72515,2010
0500000US21031,"Butler County, Kentucky",12763,2010
0500000US21033,"Caldwell County, Kentucky",12934,2010
0500000US21035,"Calloway County, Kentucky",36763,2010
0500000US21037,"Campbell County, Kentucky",89016,2010
0500000US21039,"Carlisle County, Kentucky",5126,2010
0500000US21041,"Carroll County, Kentucky",10703,2010
0500000US21043,"Carter County, Kentucky",27821,2010
0500000US21045,"Casey County, Kentucky",15939,2010
0500000US21047,"Christian County, Kentucky",72678,2010
0500000US21049,"Clark County, Kentucky",35305,2010
0500000US21051,"Clay County, Kentucky",22197,2010
0500000US21053,"Clinton County, Kentucky",10161,2010
0500000US21055,"Crittenden County, Kentucky",9313,2010
0500000US21057,"Cumberland County, Kentucky",6931,2010
0500000US21059,"Daviess County, Kentucky",95398,2010
0500000US21061,"Edmonson County, Kentucky",12086,2010
0500000US21063,"Elliott County, Kentucky",7493,2010
0500000US21065,"Estill County, Kentucky",14733,2010
0500000US21067,"Fayette County, Kentucky",288045,2010
0500000US21069,"Fleming County, Kentucky",14318,2010
0500000US21071,"Floyd County, Kentucky",39949,2010
0500000US21073,"Franklin County, Kentucky",49067,2010
0500000US21075,"Fulton County, Kentucky",6858,2010
0500000US21077,"Gallatin County, Kentucky",8428,2010
0500000US21079,"Garrard County, Kentucky",16842,2010
0500000US21081,"Grant County, Kentucky",24604,2010
0500000US21083,"Graves County, Kentucky",36958,2010
0500000US21085,"Grayson County, Kentucky",25540,2010
0500000US21087,"Green County, Kentucky",11377,2010
0500000US21089,"Greenup County, Kentucky",36962,2010
0500000US21091,"Hancock County, Kentucky",8555,2010
0500000US21093,"Hardin County, Kentucky",100876,2010
0500000US21095,"Harlan County, Kentucky",29688,2010
0500000US21097,"Harrison County, Kentucky",18761,2010
0500000US21099,"Hart County, Kentucky",18201,2010
0500000US21101,"Henderson County, Kentucky",45943,2010
0500000US21103,"Henry County, Kentucky",15474,2010
0500000US21105,"Hickman County, Kentucky",4949,2010
0500000US21107,"Hopkins County, Kentucky",46886,2010
0500000US21109,"Jackson County, Kentucky",13560,2010
0500000US21111,"Jefferson County, Kentucky",729452,2010
0500000US21113,"Jessamine County, Kentucky",47073,2010
0500000US21115,"Johnson County, Kentucky",23325,2010
0500000US21117,"Kenton County, Kentucky",158034,2010
0500000US21119,"Knott County, Kentucky",16587,2010
0500000US21121,"Knox County, Kentucky",31765,2010
0500000US21123,"Larue County, Kentucky",14080,2010
0500000US21125,"Laurel County, Kentucky",58155,2010
0500000US21127,"Lawrence County, Kentucky",15841,2010
0500000US21129,"Lee County, Kentucky",7865,2010
0500000US21131,"Leslie County, Kentucky",11470,2010
0500000US21133,"Letcher County, Kentucky",24462,2010
0500000US21135,"Lewis County, Kentucky",13968,2010
0500000US21137,"Lincoln County, Kentucky",24779,2010
0500000US21139,"Livingston County, Kentucky",9514,2010
0500000US21141,"Logan County, Kentucky",26838,2010
0500000US21143,"Lyon County, Kentucky",8367,2010
0500000US21145,"McCracken County, Kentucky",65217,2010
0500000US21147,"McCreary County, Kentucky",18122,2010
0500000US21149,"McLean County, Kentucky",9635,2010
0500000US21151,"Madison County, Kentucky",81580,2010
0500000US21153,"Magoffin County, Kentucky",13294,2010
0500000US21155,"Marion County, Kentucky",19619,2010
0500000US21157,"Marshall County, Kentucky",31386,2010
0500000US21159,"Martin County, Kentucky",13138,2010
0500000US21161,"Mason County, Kentucky",17362,2010
0500000US21163,"Meade County, Kentucky",28907,2010
0500000US21165,"Menifee County, Kentucky",6427,2010
0500000US21167,"Mercer County, Kentucky",21272,2010
0500000US21169,"Metcalfe County, Kentucky",10130,2010
0500000US21171,"Monroe County, Kentucky",11089,2010
0500000US21173,"Montgomery County, Kentucky",25908,2010
0500000US21175,"Morgan County, Kentucky",14055,2010
0500000US21177,"Muhlenberg County, Kentucky",31541,2010
0500000US21179,"Nelson County, Kentucky",42523,2010
0500000US21181,"Nicholas County, Kentucky",7136,2010
0500000US21183,"Ohio County, Kentucky",23837,2010
0500000US21185,"Oldham County, Kentucky",58784,2010
0500000US21187,"Owen County, Kentucky",10928,2010
0500000US21189,"Owsley County, Kentucky",4742,2010
0500000US21191,"Pendleton County, Kentucky",14894,2010
0500000US21193,"Perry County, Kentucky",28739,2010
0500000US21195,"Pike County, Kentucky",65309,2010
0500000US21197,"Powell County, Kentucky",12786,2010
0500000US21199,"Pulaski County, Kentucky",62062,2010
0500000US21201,"Robertson County, Kentucky",2278,2010
0500000US21203,"Rockcastle County, Kentucky",17075,2010
0500000US21205,"Rowan County, Kentucky",23075,2010
0500000US21207,"Russell County, Kentucky",17445,2010
0500000US21209,"Scott County, Kentucky",44868,2010
0500000US21211,"Shelby County, Kentucky",40899,2010
0500000US21213,"Simpson County, Kentucky",17214,2010
0500000US21215,"Spencer County, Kentucky",16582,2010
0500000US21217,"Taylor County, Kentucky",24247,2010
0500000US21219,"Todd County, Kentucky",12307,2010
0500000US21221,"Trigg County, Kentucky",14117,2010
0500000US21223,"Trimble County, Kentucky",8872,2010
0500000US21225,"Union County, Kentucky",15077,2010
0500000US21227,"Warren County, Kentucky",109775,2010
0500000US21229,"Washington County, Kentucky",11593,2010
0500000US21231,"Wayne County, Kentucky",20716,2010
0500000US21233,"Webster County, Kentucky",13734,2010
0500000US21235,"Whitley County, Kentucky",36006,2010
0500000US21237,"Wolfe County, Kentucky",7315,2010
0500000US21239,"Woodford County, Kentucky",24523,2010
0500000US22001,"Acadia Parish, Louisiana",61139,2010
0500000US22003,"Allen Parish, Louisiana",25816,2010
0500000US22005,"Ascension Parish, Louisiana",102501,2010
0500000US22007,"Assumption Parish, Louisiana",23487,2010
0500000US22009,"Avoyelles Parish, Louisiana",42013,2010
0500000US22011,"Beauregard Parish, Louisiana",35000,2010
0500000US22013,"Bienville Parish, Louisiana",14546,2010
0500000US22015,"Bossier Parish, Louisiana",113837,2010
0500000US22017,"Caddo Parish, Louisiana",253048,2010
0500000US22019,"Calcasieu Parish, Louisiana",189134,2010
0500000US22021,"Caldwell Parish, Louisiana",10188,2010
0500000US22023,"Cameron Parish, Louisiana",7280,2010
0500000US22025,"Catahoula Parish, Louisiana",10465,2010
0500000US22027,"Claiborne Parish, Louisiana",17160,2010
0500000US22029,"Concordia Parish, Louisiana",20502,2010
0500000US22031,"De Soto Parish, Louisiana",26465,2010
0500000US22033,"East Baton Rouge Parish, Louisiana",435815,2010
0500000US22035,"East Carroll Parish, Louisiana",7964,2010
0500000US22037,"East Feliciana Parish, Louisiana",20417,2010
0500000US22039,"Evangeline Parish, Louisiana",34419,2010
0500000US22041,"Franklin Parish, Louisiana",20727,2010
0500000US22043,"Grant Parish, Louisiana",21675,2010
0500000US22045,"Iberia Parish, Louisiana",73395,2010
0500000US22047,"Iberville Parish, Louisiana",33513,2010
0500000US22049,"Jackson Parish, Louisiana",16078,2010
0500000US22051,"Jefferson Parish, Louisiana",431019,2010
0500000US22053,"Jefferson Davis Parish, Louisiana",31500,2010
0500000US22055,"Lafayette Parish, Louisiana",215581,2010
0500000US22057,"Lafourche Parish, Louisiana",95428,2010
0500000US22059,"La Salle Parish, Louisiana",14680,2010
0500000US22061,"Lincoln Parish, Louisiana",45797,2010
0500000US22063,"Livingston Parish, Louisiana",122798,2010
0500000US22065,"Madison Parish, Louisiana",12286,2010
0500000US22067,"Morehouse Parish, Louisiana",28388,2010
0500000US22069,"Natchitoches Parish, Louisiana",39274,2010
0500000US22071,"Orleans Parish, Louisiana",295285,2010
