id,geographic area name,median income (family),median income (nonfamily),year
0500000US27081,"Lincoln County, Minnesota",68125,20036,2014
0500000US27083,"Lyon County, Minnesota",70816,22258,2014
0500000US27085,"McLeod County, Minnesota",71972,25162,2014
0500000US27087,"Mahnomen County, Minnesota",38036,19688,2014
0500000US27089,"Marshall County, Minnesota",64881,27414,2014
0500000US27091,"Martin County, Minnesota",60608,21024,2014
0500000US27093,"Meeker County, Minnesota",66621,21211,2014
0500000US27095,"Mille Lacs County, Minnesota",58151,20503,2014
0500000US27097,"Morrison County, Minnesota",63365,17456,2014
0500000US27099,"Mower County, Minnesota",59116,20561,2014
0500000US27101,"Murray County, Minnesota",71818,24327,2014
0500000US27103,"Nicollet County, Minnesota",69809,29858,2014
0500000US27105,"Nobles County, Minnesota",57865,20730,2014
0500000US27107,"Norman County, Minnesota",62054,19712,2014
0500000US27109,"Olmsted County, Minnesota",82149,33292,2014
0500000US27111,"Otter Tail County, Minnesota",63075,21637,2014
0500000US27113,"Pennington County, Minnesota",62404,23727,2014
0500000US27115,"Pine County, Minnesota",50652,21719,2014
0500000US27117,"Pipestone County, Minnesota",61375,18500,2014
0500000US27119,"Polk County, Minnesota",62113,22659,2014
0500000US27121,"Pope County, Minnesota",67396,21964,2014
0500000US27123,"Ramsey County, Minnesota",64083,34093,2014
0500000US27125,"Red Lake County, Minnesota",67500,22500,2014
0500000US27127,"Redwood County, Minnesota",59808,25232,2014
0500000US27129,"Renville County, Minnesota",57480,20871,2014
0500000US27131,"Rice County, Minnesota",72477,25352,2014
0500000US27133,"Rock County, Minnesota",57978,20349,2014
0500000US27135,"Roseau County, Minnesota",57685,22396,2014
0500000US27137,"St. Louis County, Minnesota",61046,22902,2014
0500000US27139,"Scott County, Minnesota",104923,39781,2014
0500000US27141,"Sherburne County, Minnesota",80606,35720,2014
0500000US27143,"Sibley County, Minnesota",65524,22054,2014
0500000US27145,"Stearns County, Minnesota",73247,27142,2014
0500000US27147,"Steele County, Minnesota",71956,23937,2014
0500000US27149,"Stevens County, Minnesota",74648,22368,2014
0500000US27151,"Swift County, Minnesota",57235,22400,2014
0500000US27153,"Todd County, Minnesota",53614,19363,2014
0500000US27155,"Traverse County, Minnesota",68333,21705,2014
0500000US27157,"Wabasha County, Minnesota",73347,27870,2014
0500000US27159,"Wadena County, Minnesota",44286,18624,2014
0500000US27161,"Waseca County, Minnesota",67005,23256,2014
0500000US27163,"Washington County, Minnesota",100171,39376,2014
0500000US27165,"Watonwan County, Minnesota",61196,18939,2014
0500000US27167,"Wilkin County, Minnesota",66500,19810,2014
0500000US27169,"Winona County, Minnesota",68918,24248,2014
0500000US27171,"Wright County, Minnesota",88881,30186,2014
0500000US27173,"Yellow Medicine County, Minnesota",60363,23750,2014
0500000US28001,"Adams County, Mississippi",29282,16822,2014
0500000US28003,"Alcorn County, Mississippi",42957,14624,2014
0500000US28005,"Amite County, Mississippi",34470,14048,2014
0500000US28007,"Attala County, Mississippi",37327,14433,2014
0500000US28009,"Benton County, Mississippi",35688,15733,2014
0500000US28011,"Bolivar County, Mississippi",27261,16614,2014
0500000US28013,"Calhoun County, Mississippi",37250,14043,2014
0500000US28015,"Carroll County, Mississippi",59297,11156,2014
0500000US28017,"Chickasaw County, Mississippi",33961,13199,2014
0500000US28019,"Choctaw County, Mississippi",41375,13092,2014
0500000US28021,"Claiborne County, Mississippi",20745,18505,2014
0500000US28023,"Clarke County, Mississippi",46356,14660,2014
0500000US28025,"Clay County, Mississippi",33600,15820,2014
0500000US28027,"Coahoma County, Mississippi",24949,15690,2014
0500000US28029,"Copiah County, Mississippi",41390,15875,2014
0500000US28031,"Covington County, Mississippi",33106,14721,2014
0500000US28033,"DeSoto County, Mississippi",63409,31258,2014
0500000US28035,"Forrest County, Mississippi",42260,21028,2014
0500000US28037,"Franklin County, Mississippi",50431,13526,2014
0500000US28039,"George County, Mississippi",61071,19644,2014
0500000US28041,"Greene County, Mississippi",61280,14167,2014
0500000US28043,"Grenada County, Mississippi",43569,15098,2014
0500000US28045,"Hancock County, Mississippi",44219,22967,2014
0500000US28047,"Harrison County, Mississippi",40824,24598,2014
0500000US28049,"Hinds County, Mississippi",40538,22530,2014
0500000US28051,"Holmes County, Mississippi",21371,12409,2014
0500000US28053,"Humphreys County, Mississippi",24911,13474,2014
0500000US28055,"Issaquena County, Mississippi",29861,13393,2014
0500000US28057,"Itawamba County, Mississippi",44864,14780,2014
0500000US28059,"Jackson County, Mississippi",55809,26392,2014
0500000US28061,"Jasper County, Mississippi",32123,13651,2014
0500000US28063,"Jefferson County, Mississippi",21356,11686,2014
0500000US28065,"Jefferson Davis County, Mississippi",27045,11383,2014
0500000US28067,"Jones County, Mississippi",40366,17540,2014
0500000US28069,"Kemper County, Mississippi",31650,12287,2014
0500000US28071,"Lafayette County, Mississippi",64099,19550,2014
0500000US28073,"Lamar County, Mississippi",60000,21406,2014
0500000US28075,"Lauderdale County, Mississippi",38761,18919,2014
0500000US28077,"Lawrence County, Mississippi",54013,16815,2014
0500000US28079,"Leake County, Mississippi",36263,14206,2014
0500000US28081,"Lee County, Mississippi",52420,19259,2014
0500000US28083,"Leflore County, Mississippi",22633,15017,2014
0500000US28085,"Lincoln County, Mississippi",36042,18788,2014
0500000US28087,"Lowndes County, Mississippi",47564,17003,2014
0500000US28089,"Madison County, Mississippi",78498,36902,2014
0500000US28091,"Marion County, Mississippi",32781,12464,2014
0500000US28093,"Marshall County, Mississippi",47993,20128,2014
0500000US28095,"Monroe County, Mississippi",49852,14538,2014
0500000US28097,"Montgomery County, Mississippi",46875,14345,2014
0500000US28099,"Neshoba County, Mississippi",39156,17887,2014
0500000US28101,"Newton County, Mississippi",40201,15597,2014
0500000US28103,"Noxubee County, Mississippi",37534,16513,2014
0500000US28105,"Oktibbeha County, Mississippi",51250,17425,2014
0500000US28107,"Panola County, Mississippi",41018,16865,2014
0500000US28109,"Pearl River County, Mississippi",45349,16708,2014
0500000US28111,"Perry County, Mississippi",39821,16584,2014
0500000US28113,"Pike County, Mississippi",37338,15748,2014
0500000US28115,"Pontotoc County, Mississippi",47150,16421,2014
0500000US28117,"Prentiss County, Mississippi",38700,15620,2014
0500000US28119,"Quitman County, Mississippi",24250,13203,2014
0500000US28121,"Rankin County, Mississippi",67503,27842,2014
0500000US28123,"Scott County, Mississippi",34093,20119,2014
0500000US28125,"Sharkey County, Mississippi",29830,19269,2014
0500000US28127,"Simpson County, Mississippi",35532,18105,2014
0500000US28129,"Smith County, Mississippi",47533,16267,2014
0500000US28131,"Stone County, Mississippi",52228,18074,2014
0500000US28133,"Sunflower County, Mississippi",23513,16045,2014
0500000US28135,"Tallahatchie County, Mississippi",35789,15014,2014
0500000US28137,"Tate County, Mississippi",44027,20587,2014
0500000US28139,"Tippah County, Mississippi",37411,13386,2014
0500000US28141,"Tishomingo County, Mississippi",41547,15891,2014
0500000US28143,"Tunica County, Mississippi",30729,20625,2014
0500000US28145,"Union County, Mississippi",37945,17660,2014
0500000US28147,"Walthall County, Mississippi",50437,14045,2014
0500000US28149,"Warren County, Mississippi",44018,18756,2014
0500000US28151,"Washington County, Mississippi",27141,16517,2014
0500000US28153,"Wayne County, Mississippi",34533,14940,2014
0500000US28155,"Webster County, Mississippi",46047,13782,2014
0500000US28157,"Wilkinson County, Mississippi",32738,17066,2014
0500000US28159,"Winston County, Mississippi",29242,15652,2014
0500000US28161,"Yalobusha County, Mississippi",43618,12821,2014
0500000US28163,"Yazoo County, Mississippi",28156,13125,2014
0500000US29001,"Adair County, Missouri",55221,16358,2014
0500000US29003,"Andrew County, Missouri",72762,29375,2014
0500000US29005,"Atchison County, Missouri",58009,19875,2014
0500000US17003,"Alexander County, Illinois",17017,13635,2014
0500000US17005,"Bond County, Illinois",51628,25224,2014
0500000US17007,"Boone County, Illinois",69453,28052,2014
0500000US17009,"Brown County, Illinois",68558,25313,2014
0500000US17011,"Bureau County, Illinois",59233,22186,2014
0500000US17013,"Calhoun County, Illinois",70370,21382,2014
0500000US17015,"Carroll County, Illinois",57243,27331,2014
0500000US17017,"Cass County, Illinois",51589,22135,2014
0500000US17019,"Champaign County, Illinois",63866,25766,2014
0500000US17021,"Christian County, Illinois",55413,23417,2014
0500000US17023,"Clark County, Illinois",51500,19388,2014
0500000US17025,"Clay County, Illinois",39508,20599,2014
0500000US17027,"Clinton County, Illinois",84065,25827,2014
0500000US17029,"Coles County, Illinois",42547,22358,2014
0500000US17031,"Cook County, Illinois",60491,33390,2014
0500000US17033,"Crawford County, Illinois",62286,24520,2014
0500000US17035,"Cumberland County, Illinois",65345,25284,2014
0500000US17037,"DeKalb County, Illinois",64356,23693,2014
0500000US17039,"De Witt County, Illinois",70938,22544,2014
0500000US17041,"Douglas County, Illinois",63528,24088,2014
0500000US17043,"DuPage County, Illinois",99327,38771,2014
0500000US17045,"Edgar County, Illinois",47115,18761,2014
0500000US17047,"Edwards County, Illinois",48083,20174,2014
0500000US17049,"Effingham County, Illinois",63230,21854,2014
0500000US17051,"Fayette County, Illinois",52230,21050,2014
0500000US17053,"Ford County, Illinois",61278,21513,2014
0500000US17055,"Franklin County, Illinois",41625,19909,2014
0500000US17057,"Fulton County, Illinois",55531,20927,2014
0500000US17059,"Gallatin County, Illinois",63750,16648,2014
0500000US17061,"Greene County, Illinois",56724,23399,2014
0500000US17063,"Grundy County, Illinois",75306,27457,2014
0500000US17065,"Hamilton County, Illinois",59243,18750,2014
0500000US17067,"Hancock County, Illinois",52515,23556,2014
0500000US17069,"Hardin County, Illinois",46500,14191,2014
0500000US17071,"Henderson County, Illinois",54076,22727,2014
0500000US17073,"Henry County, Illinois",64579,24341,2014
0500000US17075,"Iroquois County, Illinois",54148,23203,2014
0500000US17077,"Jackson County, Illinois",42759,16952,2014
0500000US17079,"Jasper County, Illinois",62102,18842,2014
0500000US17081,"Jefferson County, Illinois",52330,19272,2014
0500000US17083,"Jersey County, Illinois",75782,22712,2014
0500000US17085,"Jo Daviess County, Illinois",64954,26136,2014
0500000US17087,"Johnson County, Illinois",65188,14660,2014
0500000US17089,"Kane County, Illinois",76066,31643,2014
0500000US17091,"Kankakee County, Illinois",57181,27476,2014
0500000US17093,"Kendall County, Illinois",91551,43869,2014
0500000US17095,"Knox County, Illinois",46029,21322,2014
0500000US17097,"Lake County, Illinois",90107,37158,2014
0500000US17099,"LaSalle County, Illinois",60825,22658,2014
0500000US17101,"Lawrence County, Illinois",51316,20438,2014
0500000US17103,"Lee County, Illinois",57529,24176,2014
0500000US17105,"Livingston County, Illinois",60753,23246,2014
0500000US17107,"Logan County, Illinois",50078,23850,2014
0500000US17109,"McDonough County, Illinois",50172,17299,2014
0500000US17111,"McHenry County, Illinois",91821,33729,2014
0500000US17113,"McLean County, Illinois",82609,27093,2014
0500000US17115,"Macon County, Illinois",54023,23857,2014
0500000US17117,"Macoupin County, Illinois",60321,20992,2014
0500000US17119,"Madison County, Illinois",67016,24186,2014
0500000US17121,"Marion County, Illinois",45243,20529,2014
0500000US17123,"Marshall County, Illinois",63828,28385,2014
0500000US17125,"Mason County, Illinois",50240,21081,2014
0500000US17127,"Massac County, Illinois",52462,23056,2014
0500000US17129,"Menard County, Illinois",71048,24710,2014
0500000US17131,"Mercer County, Illinois",62714,24821,2014
0500000US17133,"Monroe County, Illinois",90190,26500,2014
0500000US17135,"Montgomery County, Illinois",53137,20259,2014
0500000US17137,"Morgan County, Illinois",57675,24045,2014
0500000US17139,"Moultrie County, Illinois",46536,24836,2014
0500000US17141,"Ogle County, Illinois",70634,22962,2014
0500000US17143,"Peoria County, Illinois",60476,27551,2014
0500000US17145,"Perry County, Illinois",56014,19899,2014
0500000US17147,"Piatt County, Illinois",77581,30332,2014
0500000US17149,"Pike County, Illinois",50989,20427,2014
0500000US17151,"Pope County, Illinois",58214,22279,2014
0500000US17153,"Pulaski County, Illinois",40163,16818,2014
0500000US17155,"Putnam County, Illinois",75404,23977,2014
0500000US17157,"Randolph County, Illinois",60250,21681,2014
0500000US17159,"Richland County, Illinois",53640,19762,2014
0500000US17161,"Rock Island County, Illinois",50805,25330,2014
0500000US17163,"St. Clair County, Illinois",56709,25983,2014
0500000US17165,"Saline County, Illinois",49756,18571,2014
0500000US17167,"Sangamon County, Illinois",66984,31623,2014
0500000US17169,"Schuyler County, Illinois",66250,24076,2014
0500000US17171,"Scott County, Illinois",62950,23906,2014
0500000US17173,"Shelby County, Illinois",55156,20614,2014
0500000US17175,"Stark County, Illinois",61761,22750,2014
0500000US17177,"Stephenson County, Illinois",47601,23531,2014
0500000US17179,"Tazewell County, Illinois",69829,26978,2014
0500000US17181,"Union County, Illinois",54537,20671,2014
0500000US17183,"Vermilion County, Illinois",46883,22262,2014
0500000US17185,"Wabash County, Illinois",52533,17800,2014
0500000US17187,"Warren County, Illinois",44269,20731,2014
0500000US17189,"Washington County, Illinois",68250,22733,2014
0500000US17191,"Wayne County, Illinois",46211,19444,2014
0500000US17193,"White County, Illinois",53015,19526,2014
0500000US17195,"Whiteside County, Illinois",57834,21950,2014
0500000US17197,"Will County, Illinois",87837,32311,2014
0500000US17199,"Williamson County, Illinois",61037,21314,2014
0500000US17201,"Winnebago County, Illinois",50674,24500,2014
0500000US17203,"Woodford County, Illinois",82991,26768,2014
0500000US18001,"Adams County, Indiana",56543,20329,2014
0500000US18003,"Allen County, Indiana",54787,26614,2014
0500000US18005,"Bartholomew County, Indiana",65020,24567,2014
0500000US18007,"Benton County, Indiana",50800,25605,2014
0500000US18009,"Blackford County, Indiana",41740,20750,2014
0500000US18011,"Boone County, Indiana",95781,30689,2014
0500000US18013,"Brown County, Indiana",59393,29044,2014
0500000US18015,"Carroll County, Indiana",68806,24821,2014
0500000US18017,"Cass County, Indiana",44568,23045,2014
0500000US18019,"Clark County, Indiana",60955,25770,2014
0500000US18021,"Clay County, Indiana",54049,19469,2014
0500000US18023,"Clinton County, Indiana",56269,24543,2014
0500000US18025,"Crawford County, Indiana",44356,14643,2014
0500000US18027,"Daviess County, Indiana",56813,20565,2014
0500000US18029,"Dearborn County, Indiana",70428,27834,2014
0500000US18031,"Decatur County, Indiana",49519,23528,2014
0500000US18033,"DeKalb County, Indiana",57350,22031,2014
0500000US18035,"Delaware County, Indiana",46982,21072,2014
0500000US18037,"Dubois County, Indiana",72626,22881,2014
0500000US18039,"Elkhart County, Indiana",50106,23694,2014
0500000US18041,"Fayette County, Indiana",42194,16909,2014
0500000US18043,"Floyd County, Indiana",64945,27028,2014
0500000US18045,"Fountain County, Indiana",53714,23406,2014
0500000US18047,"Franklin County, Indiana",67752,25600,2014
0500000US18049,"Fulton County, Indiana",43554,19755,2014
0500000US18051,"Gibson County, Indiana",63015,23050,2014
0500000US18053,"Grant County, Indiana",39932,21756,2014
0500000US18055,"Greene County, Indiana",53842,18346,2014
0500000US18057,"Hamilton County, Indiana",107033,38954,2014
0500000US18059,"Hancock County, Indiana",77293,28890,2014
0500000US18061,"Harrison County, Indiana",67690,22567,2014
0500000US18063,"Hendricks County, Indiana",86099,34071,2014
0500000US18065,"Henry County, Indiana",44916,22210,2014
0500000US18067,"Howard County, Indiana",51373,22396,2014
0500000US18069,"Huntington County, Indiana",58340,21177,2014
0500000US18071,"Jackson County, Indiana",54216,20307,2014
0500000US18073,"Jasper County, Indiana",71525,24152,2014
0500000US18075,"Jay County, Indiana",43089,21070,2014
0500000US18077,"Jefferson County, Indiana",46202,23675,2014
0500000US18079,"Jennings County, Indiana",48735,19482,2014
0500000US18081,"Johnson County, Indiana",73009,29629,2014
0500000US18083,"Knox County, Indiana",53905,18465,2014
0500000US18085,"Kosciusko County, Indiana",56937,24871,2014
0500000US18087,"LaGrange County, Indiana",51598,19679,2014
0500000US18089,"Lake County, Indiana",54525,24322,2014
