count,county,county geoid,registration year,state
201,Tulare County,6107.0,2015.0,CA
201,Tulare County,6107.0,2015.0,CA
201,Tulare County,6107.0,2015.0,CA
201,Tulare County,6107.0,2015.0,CA
201,Tulare County,6107.0,2015.0,CA
201,Tulare County,6107.0,2015.0,CA
201,Tulare County,6107.0,2015.0,CA
201,Tulare County,6107.0,2015.0,CA
201,Tulare County,6107.0,2015.0,CA
201,Tulare County,6107.0,2015.0,CA
201,Tulare County,6107.0,2015.0,CA
201,Tulare County,6107.0,2015.0,CA
201,Tulare County,6107.0,2015.0,CA
201,Tulare County,6107.0,2015.0,CA
201,Tulare County,6107.0,2015.0,CA
201,Tulare County,6107.0,2015.0,CA
201,Tulare County,6107.0,2015.0,CA
201,Tulare County,6107.0,2015.0,CA
201,Tulare County,6107.0,2015.0,CA
201,Tulare County,6107.0,2015.0,CA
201,Tulare County,6107.0,2015.0,CA
201,Tulare County,6107.0,2015.0,CA
201,Tulare County,6107.0,2015.0,CA
201,Tulare County,6107.0,2015.0,CA
201,Tulare County,6107.0,2015.0,CA
201,Tulare County,6107.0,2015.0,CA
201,Tulare County,6107.0,2015.0,CA
201,Tulare County,6107.0,2015.0,CA
201,Tulare County,6107.0,2015.0,CA
201,Tulare County,6107.0,2015.0,CA
201,Tulare County,6107.0,2015.0,CA
201,Tulare County,6107.0,2015.0,CA
201,Tulare County,6107.0,2015.0,CA
201,Tulare County,6107.0,2015.0,CA
201,Tulare County,6107.0,2015.0,CA
201,Tulare County,6107.0,2015.0,CA
201,Tulare County,6107.0,2015.0,CA
201,Tulare County,6107.0,2015.0,CA
201,Tulare County,6107.0,2015.0,CA
201,Tulare County,6107.0,2015.0,CA
201,Tulare County,6107.0,2015.0,CA
201,Tulare County,6107.0,2015.0,CA
201,Tulare County,6107.0,2015.0,CA
201,Tulare County,6107.0,2015.0,CA
201,Tulare County,6107.0,2015.0,CA
201,Tulare County,6107.0,2015.0,CA
201,Tulare County,6107.0,2015.0,CA
201,Tulare County,6107.0,2015.0,CA
42,Tuolumne County,6109.0,2015.0,CA
42,Tuolumne County,6109.0,2015.0,CA
42,Tuolumne County,6109.0,2015.0,CA
42,Tuolumne County,6109.0,2015.0,CA
42,Tuolumne County,6109.0,2015.0,CA
42,Tuolumne County,6109.0,2015.0,CA
42,Tuolumne County,6109.0,2015.0,CA
42,Tuolumne County,6109.0,2015.0,CA
42,Tuolumne County,6109.0,2015.0,CA
42,Tuolumne County,6109.0,2015.0,CA
42,Tuolumne County,6109.0,2015.0,CA
42,Tuolumne County,6109.0,2015.0,CA
42,Tuolumne County,6109.0,2015.0,CA
42,Tuolumne County,6109.0,2015.0,CA
42,Tuolumne County,6109.0,2015.0,CA
42,Tuolumne County,6109.0,2015.0,CA
42,Tuolumne County,6109.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
3303,Ventura County,6111.0,2015.0,CA
697,Yolo County,6113.0,2015.0,CA
697,Yolo County,6113.0,2015.0,CA
697,Yolo County,6113.0,2015.0,CA
697,Yolo County,6113.0,2015.0,CA
697,Yolo County,6113.0,2015.0,CA
697,Yolo County,6113.0,2015.0,CA
697,Yolo County,6113.0,2015.0,CA
697,Yolo County,6113.0,2015.0,CA
697,Yolo County,6113.0,2015.0,CA
697,Yolo County,6113.0,2015.0,CA
697,Yolo County,6113.0,2015.0,CA
697,Yolo County,6113.0,2015.0,CA
697,Yolo County,6113.0,2015.0,CA
697,Yolo County,6113.0,2015.0,CA
697,Yolo County,6113.0,2015.0,CA
697,Yolo County,6113.0,2015.0,CA
697,Yolo County,6113.0,2015.0,CA
697,Yolo County,6113.0,2015.0,CA
697,Yolo County,6113.0,2015.0,CA
697,Yolo County,6113.0,2015.0,CA
697,Yolo County,6113.0,2015.0,CA
697,Yolo County,6113.0,2015.0,CA
697,Yolo County,6113.0,2015.0,CA
697,Yolo County,6113.0,2015.0,CA
44,Yuba County,6115.0,2015.0,CA
44,Yuba County,6115.0,2015.0,CA
44,Yuba County,6115.0,2015.0,CA
44,Yuba County,6115.0,2015.0,CA
44,Yuba County,6115.0,2015.0,CA
44,Yuba County,6115.0,2015.0,CA
44,Yuba County,6115.0,2015.0,CA
44,Yuba County,6115.0,2015.0,CA
44,Yuba County,6115.0,2015.0,CA
44,Yuba County,6115.0,2015.0,CA
44,Yuba County,6115.0,2015.0,CA
44,Yuba County,6115.0,2015.0,CA
44,Yuba County,6115.0,2015.0,CA
44,Yuba County,6115.0,2015.0,CA
44,Yuba County,6115.0,2015.0,CA
44,Yuba County,6115.0,2015.0,CA
44,Yuba County,6115.0,2015.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
18116,Alameda County,6001.0,2016.0,CA
4,Alpine County,6003.0,2016.0,CA
4,Alpine County,6003.0,2016.0,CA
58,Amador County,6005.0,2016.0,CA
58,Amador County,6005.0,2016.0,CA
58,Amador County,6005.0,2016.0,CA
58,Amador County,6005.0,2016.0,CA
58,Amador County,6005.0,2016.0,CA
58,Amador County,6005.0,2016.0,CA
58,Amador County,6005.0,2016.0,CA
58,Amador County,6005.0,2016.0,CA
58,Amador County,6005.0,2016.0,CA
58,Amador County,6005.0,2016.0,CA
58,Amador County,6005.0,2016.0,CA
58,Amador County,6005.0,2016.0,CA
58,Amador County,6005.0,2016.0,CA
245,Butte County,6007.0,2016.0,CA
245,Butte County,6007.0,2016.0,CA
245,Butte County,6007.0,2016.0,CA
245,Butte County,6007.0,2016.0,CA
245,Butte County,6007.0,2016.0,CA
245,Butte County,6007.0,2016.0,CA
245,Butte County,6007.0,2016.0,CA
245,Butte County,6007.0,2016.0,CA
245,Butte County,6007.0,2016.0,CA
245,Butte County,6007.0,2016.0,CA
245,Butte County,6007.0,2016.0,CA
245,Butte County,6007.0,2016.0,CA
245,Butte County,6007.0,2016.0,CA
245,Butte County,6007.0,2016.0,CA
245,Butte County,6007.0,2016.0,CA
245,Butte County,6007.0,2016.0,CA
245,Butte County,6007.0,2016.0,CA
245,Butte County,6007.0,2016.0,CA
245,Butte County,6007.0,2016.0,CA
245,Butte County,6007.0,2016.0,CA
245,Butte County,6007.0,2016.0,CA
245,Butte County,6007.0,2016.0,CA
245,Butte County,6007.0,2016.0,CA
245,Butte County,6007.0,2016.0,CA
245,Butte County,6007.0,2016.0,CA
75,Calaveras County,6009.0,2016.0,CA
75,Calaveras County,6009.0,2016.0,CA
75,Calaveras County,6009.0,2016.0,CA
75,Calaveras County,6009.0,2016.0,CA
75,Calaveras County,6009.0,2016.0,CA
75,Calaveras County,6009.0,2016.0,CA
75,Calaveras County,6009.0,2016.0,CA
75,Calaveras County,6009.0,2016.0,CA
75,Calaveras County,6009.0,2016.0,CA
75,Calaveras County,6009.0,2016.0,CA
75,Calaveras County,6009.0,2016.0,CA
75,Calaveras County,6009.0,2016.0,CA
75,Calaveras County,6009.0,2016.0,CA
75,Calaveras County,6009.0,2016.0,CA
75,Calaveras County,6009.0,2016.0,CA
75,Calaveras County,6009.0,2016.0,CA
75,Calaveras County,6009.0,2016.0,CA
75,Calaveras County,6009.0,2016.0,CA
75,Calaveras County,6009.0,2016.0,CA
75,Calaveras County,6009.0,2016.0,CA
75,Calaveras County,6009.0,2016.0,CA
75,Calaveras County,6009.0,2016.0,CA
8,Colusa County,6011.0,2016.0,CA
8,Colusa County,6011.0,2016.0,CA
8,Colusa County,6011.0,2016.0,CA
8,Colusa County,6011.0,2016.0,CA
8,Colusa County,6011.0,2016.0,CA
8,Colusa County,6011.0,2016.0,CA
8,Colusa County,6011.0,2016.0,CA
8,Colusa County,6011.0,2016.0,CA
8,Colusa County,6011.0,2016.0,CA
8,Colusa County,6011.0,2016.0,CA
8,Colusa County,6011.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
9279,Contra Costa County,6013.0,2016.0,CA
36,Del Norte County,6015.0,2016.0,CA
36,Del Norte County,6015.0,2016.0,CA
36,Del Norte County,6015.0,2016.0,CA
36,Del Norte County,6015.0,2016.0,CA
36,Del Norte County,6015.0,2016.0,CA
36,Del Norte County,6015.0,2016.0,CA
925,El Dorado County,6017.0,2016.0,CA
925,El Dorado County,6017.0,2016.0,CA
925,El Dorado County,6017.0,2016.0,CA
925,El Dorado County,6017.0,2016.0,CA
925,El Dorado County,6017.0,2016.0,CA
925,El Dorado County,6017.0,2016.0,CA
925,El Dorado County,6017.0,2016.0,CA
925,El Dorado County,6017.0,2016.0,CA
925,El Dorado County,6017.0,2016.0,CA
925,El Dorado County,6017.0,2016.0,CA
925,El Dorado County,6017.0,2016.0,CA
925,El Dorado County,6017.0,2016.0,CA
925,El Dorado County,6017.0,2016.0,CA
925,El Dorado County,6017.0,2016.0,CA
925,El Dorado County,6017.0,2016.0,CA
925,El Dorado County,6017.0,2016.0,CA
925,El Dorado County,6017.0,2016.0,CA
925,El Dorado County,6017.0,2016.0,CA
925,El Dorado County,6017.0,2016.0,CA
925,El Dorado County,6017.0,2016.0,CA
925,El Dorado County,6017.0,2016.0,CA
925,El Dorado County,6017.0,2016.0,CA
925,El Dorado County,6017.0,2016.0,CA
925,El Dorado County,6017.0,2016.0,CA
925,El Dorado County,6017.0,2016.0,CA
925,El Dorado County,6017.0,2016.0,CA
925,El Dorado County,6017.0,2016.0,CA
925,El Dorado County,6017.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
2054,Fresno County,6019.0,2016.0,CA
19,Glenn County,6021.0,2016.0,CA
19,Glenn County,6021.0,2016.0,CA
19,Glenn County,6021.0,2016.0,CA
19,Glenn County,6021.0,2016.0,CA
19,Glenn County,6021.0,2016.0,CA
19,Glenn County,6021.0,2016.0,CA
19,Glenn County,6021.0,2016.0,CA
19,Glenn County,6021.0,2016.0,CA
672,Humboldt County,6023.0,2016.0,CA
672,Humboldt County,6023.0,2016.0,CA
672,Humboldt County,6023.0,2016.0,CA
672,Humboldt County,6023.0,2016.0,CA
672,Humboldt County,6023.0,2016.0,CA
672,Humboldt County,6023.0,2016.0,CA
672,Humboldt County,6023.0,2016.0,CA
672,Humboldt County,6023.0,2016.0,CA
672,Humboldt County,6023.0,2016.0,CA
672,Humboldt County,6023.0,2016.0,CA
672,Humboldt County,6023.0,2016.0,CA
672,Humboldt County,6023.0,2016.0,CA
672,Humboldt County,6023.0,2016.0,CA
672,Humboldt County,6023.0,2016.0,CA
672,Humboldt County,6023.0,2016.0,CA
672,Humboldt County,6023.0,2016.0,CA
672,Humboldt County,6023.0,2016.0,CA
672,Humboldt County,6023.0,2016.0,CA
672,Humboldt County,6023.0,2016.0,CA
672,Humboldt County,6023.0,2016.0,CA
672,Humboldt County,6023.0,2016.0,CA
672,Humboldt County,6023.0,2016.0,CA
672,Humboldt County,6023.0,2016.0,CA
672,Humboldt County,6023.0,2016.0,CA
672,Humboldt County,6023.0,2016.0,CA
672,Humboldt County,6023.0,2016.0,CA
672,Humboldt County,6023.0,2016.0,CA
672,Humboldt County,6023.0,2016.0,CA
672,Humboldt County,6023.0,2016.0,CA
672,Humboldt County,6023.0,2016.0,CA
672,Humboldt County,6023.0,2016.0,CA
672,Humboldt County,6023.0,2016.0,CA
672,Humboldt County,6023.0,2016.0,CA
672,Humboldt County,6023.0,2016.0,CA
672,Humboldt County,6023.0,2016.0,CA
672,Humboldt County,6023.0,2016.0,CA
672,Humboldt County,6023.0,2016.0,CA
672,Humboldt County,6023.0,2016.0,CA
672,Humboldt County,6023.0,2016.0,CA
672,Humboldt County,6023.0,2016.0,CA
672,Humboldt County,6023.0,2016.0,CA
62,Imperial County,6025.0,2016.0,CA
62,Imperial County,6025.0,2016.0,CA
62,Imperial County,6025.0,2016.0,CA
62,Imperial County,6025.0,2016.0,CA
62,Imperial County,6025.0,2016.0,CA
62,Imperial County,6025.0,2016.0,CA
62,Imperial County,6025.0,2016.0,CA
62,Imperial County,6025.0,2016.0,CA
62,Imperial County,6025.0,2016.0,CA
62,Imperial County,6025.0,2016.0,CA
62,Imperial County,6025.0,2016.0,CA
62,Imperial County,6025.0,2016.0,CA
62,Imperial County,6025.0,2016.0,CA
62,Imperial County,6025.0,2016.0,CA
62,Imperial County,6025.0,2016.0,CA
62,Imperial County,6025.0,2016.0,CA
62,Imperial County,6025.0,2016.0,CA
62,Imperial County,6025.0,2016.0,CA
62,Imperial County,6025.0,2016.0,CA
15,Inyo County,6027.0,2016.0,CA
15,Inyo County,6027.0,2016.0,CA
15,Inyo County,6027.0,2016.0,CA
15,Inyo County,6027.0,2016.0,CA
15,Inyo County,6027.0,2016.0,CA
15,Inyo County,6027.0,2016.0,CA
15,Inyo County,6027.0,2016.0,CA
15,Inyo County,6027.0,2016.0,CA
15,Inyo County,6027.0,2016.0,CA
15,Inyo County,6027.0,2016.0,CA
15,Inyo County,6027.0,2016.0,CA
15,Inyo County,6027.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
987,Kern County,6029.0,2016.0,CA
92,Kings County,6031.0,2016.0,CA
92,Kings County,6031.0,2016.0,CA
92,Kings County,6031.0,2016.0,CA
92,Kings County,6031.0,2016.0,CA
92,Kings County,6031.0,2016.0,CA
