"GEO_ID","NAME","B08013_001E","B08013_001M","B08013_002E","B08013_002M","B08013_003E","B08013_003M"
"id","Geographic Area Name","Estimate!!Aggregate travel time to work (in minutes):","Margin of Error!!Aggregate travel time to work (in minutes):","Estimate!!Aggregate travel time to work (in minutes):!!Male","Margin of Error!!Aggregate travel time to work (in minutes):!!Male","Estimate!!Aggregate travel time to work (in minutes):!!Female","Margin of Error!!Aggregate travel time to work (in minutes):!!Female"
"0500000US05125","Saline County, Arkansas","1446465","97953","804710","67321","641755","62852"
"0500000US05131","Sebastian County, Arkansas","1106045","103717","636220","90396","469825","64570"
"0500000US05143","Washington County, Arkansas","2236930","132364","1279130","103908","957800","80141"
"0500000US05145","White County, Arkansas","788270","139164","511905","109481","276365","48133"
"0500000US06001","Alameda County, California","27003615","519354","15406980","342947","11596635","302227"
"0500000US06007","Butte County, California","1854175","158510","1111495","143711","742685","68418"
"0500000US06013","Contra Costa County, California","20445765","583128","11962825","416288","8482940","395012"
"0500000US06017","El Dorado County, California","2330025","161269","1364210","123466","965815","105182"
"0500000US06019","Fresno County, California","9238085","293177","5318845","198393","3919240","225106"
"0500000US06023","Humboldt County, California","1093330","102063","612795","70766","480535","57164"
"0500000US06025","Imperial County, California","1389220","177910","904765","153750","484455","74021"
"0500000US06029","Kern County, California","8135780","356470","5015855","300327","3119925","188033"
"0500000US06031","Kings County, California","1319805","114063","833635","105392","486170","60035"
"0500000US06033","Lake County, California","499370","76688","273335","68257","226035","49832"
"0500000US06037","Los Angeles County, California","152081795","1169068","85473380","804047","66608415","738702"
"0500000US06039","Madera County, California","1776535","164490","1133865","134885","642670","80176"
"0500000US06041","Marin County, California","3691080","190724","2102910","149701","1588170","128809"
"0500000US06045","Mendocino County, California","735910","109280","455785","96149","280125","46518"
"0500000US06047","Merced County, California","3241615","212803","2211175","160737","1030440","123487"
"0500000US06053","Monterey County, California","4619345","199001","2781655","145911","1837690","111945"
"0500000US06055","Napa County, California","1709140","118994","975725","86213","733410","62335"
"0500000US06057","Nevada County, California","1046360","126853","621155","95177","425210","105732"
"0500000US06059","Orange County, California","41734025","669320","23881365","484898","17852655","378845"
"0500000US06061","Placer County, California","4880370","238596","2834200","175816","2046170","124759"
"0500000US06065","Riverside County, California","35445540","813052","21412940","670905","14032600","461542"
"0500000US06067","Sacramento County, California","19370710","462718","10426150","352675","8944560","284901"
"0500000US06071","San Bernardino County, California","28454320","661602","16785935","535248","11668385","365574"
"0500000US06073","San Diego County, California","42034850","621601","23908190","453751","18126660","434013"
"0500000US06075","San Francisco County, California","16896715","423732","9020340","271405","7876375","257763"
"0500000US06077","San Joaquin County, California","10965900","454997","6778260","359018","4187640","274842"
"0500000US06079","San Luis Obispo County, California","2486105","160694","1420025","127340","1066075","77587"
"0500000US06081","San Mateo County, California","11596520","300868","6293980","193186","5302540","211879"
"0500000US06083","Santa Barbara County, California","4243360","174333","2491965","133107","1751395","134587"
"0500000US06085","Santa Clara County, California","28461015","509613","16643555","361091","11817460","328650"
"0500000US06087","Santa Cruz County, California","3846045","195403","2331460","177783","1514590","118852"
"0500000US06089","Shasta County, California","1474315","120077","833620","91286","640695","63422"
"0500000US06095","Solano County, California","7107440","284109","4029895","204727","3077545","163478"
"0500000US06097","Sonoma County, California","6023385","215918","3441965","187178","2581420","132757"
"0500000US06099","Stanislaus County, California","7042980","434276","4426330","310704","2616650","236496"
"0500000US06101","Sutter County, California","1091790","88544","671430","81832","420360","51626"
"0500000US06103","Tehama County, California","658575","150058","384300","111594","274275","70060"
"0500000US06107","Tulare County, California","4016305","259614","2465340","219750","1550965","138494"
"0500000US06111","Ventura County, California","10723225","333596","6218095","256102","4505130","185257"
"0500000US06113","Yolo County, California","2256110","147406","1229520","103055","1026590","96140"
"0500000US06115","Yuba County, California","770915","73108","462395","65449","308520","52726"
"0500000US08001","Adams County, Colorado","7747225","231362","4302370","164860","3444855","152216"
"0500000US08005","Arapahoe County, Colorado","9442025","284251","5320310","216024","4121715","170148"
"0500000US08013","Boulder County, Colorado","3678080","155079","2044215","107879","1633865","109936"
"0500000US08014","Broomfield County, Colorado","1041995","65244","601320","50960","440680","41607"
"0500000US08031","Denver County, Colorado","10328890","321457","5651230","211019","4677660","205461"
"0500000US08035","Douglas County, Colorado","4684155","162795","2796755","130568","1887400","103351"
"0500000US08041","El Paso County, Colorado","8013455","236023","4854250","173336","3159200","155032"
"0500000US08059","Jefferson County, Colorado","8123375","269676","4417595","183622","3705780","153056"
"0500000US08069","Larimer County, Colorado","4021830","178290","2331475","128221","1690355","127965"
"0500000US08077","Mesa County, Colorado","1285345","111879","763850","99481","521495","58408"
"0500000US08101","Pueblo County, Colorado","1466525","89180","852550","73104","613975","57920"
"0500000US08123","Weld County, Colorado","4271725","247900","2671905","187430","1599820","106934"
"0500000US09001","Fairfield County, Connecticut","14219825","384461","8202075","302376","6017745","240174"
"0500000US09003","Hartford County, Connecticut","10116450","266593","5356040","186044","4760410","168459"
"0500000US09005","Litchfield County, Connecticut","2660045","161010","1554455","134924","1105590","90972"
"0500000US09007","Middlesex County, Connecticut","2119025","152489","1202745","97543","916280","86349"
"0500000US09009","New Haven County, Connecticut","10182345","297588","5362850","232326","4819495","196225"
"0500000US09011","New London County, Connecticut","3155635","152964","1764755","118259","1390880","87250"
"0500000US09013","Tolland County, Connecticut","1831430","100129","1005310","81544","826120","57689"
"0500000US09015","Windham County, Connecticut","1455645","113009","855040","95308","600605","62964"
"0500000US10001","Kent County, Delaware","2185540","175272","1235085","136011","950455","102869"
"0500000US10003","New Castle County, Delaware","7143045","289004","3688290","201723","3454755","171686"
"0500000US10005","Sussex County, Delaware","2436510","139416","1350055","122201","1086455","78091"
"0500000US11001","District of Columbia, District of Columbia","11318865","269930","5282455","200307","6036410","190063"
"0500000US12001","Alachua County, Florida","2569600","126390","1340255","102404","1229345","77062"
"0500000US12005","Bay County, Florida","2081210","176300","1097250","106826","983960","116143"
"0500000US12009","Brevard County, Florida","6295330","287069","3470565","185043","2824760","233491"
"0500000US12011","Broward County, Florida","27113055","643093","14263500","443919","12849555","380776"
"0500000US12015","Charlotte County, Florida","1461175","141368","841015","117518","620165","88637"
"0500000US12017","Citrus County, Florida","1110975","111882","626950","88515","484025","64110"
"0500000US12019","Clay County, Florida","3479195","257951","1941800","172353","1537395","187461"
"0500000US12021","Collier County, Florida","3709445","253025","2230820","219415","1478620","135415"
"0500000US12023","Columbia County, Florida","645190","96441","318800","69212","326395","49400"
"0500000US12031","Duval County, Florida","11223695","293232","5722550","218387","5501140","222646"
"0500000US12033","Escambia County, Florida","3045305","163944","1679700","119329","1365605","95114"
"0500000US12035","Flagler County, Florida","1216045","108622","668700","77602","547345","71654"
"0500000US12053","Hernando County, Florida","1965065","155349","1192465","118046","772600","80357"
"0500000US12055","Highlands County, Florida","815540","115686","511685","80515","303860","72675"
"0500000US12057","Hillsborough County, Florida","19289440","432432","10521745","277772","8767695","304741"
"0500000US12061","Indian River County, Florida","1354495","121939","660770","72491","693720","92887"
"0500000US12069","Lake County, Florida","4269120","226645","2437445","171692","1831675","147641"
"0500000US12071","Lee County, Florida","7986360","289922","4476635","191780","3509725","200647"
"0500000US12073","Leon County, Florida","2788435","136593","1354660","83465","1433775","101278"
"0500000US12081","Manatee County, Florida","4009505","196549","2087595","142342","1921915","128411"
"0500000US12083","Marion County, Florida","3206020","200955","1671095","150193","1534930","122956"
"0500000US12085","Martin County, Florida","1751000","175957","1070640","142309","680360","89476"
"0500000US12086","Miami-Dade County, Florida","41772180","686231","22667015","483905","19105160","444123"
"0500000US12087","Monroe County, Florida","746090","70194","425245","53565","320850","39905"
"0500000US12089","Nassau County, Florida","1074900","100494","640280","76406","434625","58722"
"0500000US12091","Okaloosa County, Florida","2481065","153206","1513260","105258","967805","121197"
"0500000US12095","Orange County, Florida","19842420","527065","10947710","383607","8894710","346099"
